sequenceid,xp,yp,rp,xi,yi,ri
04261d3183,315.728059136707,240.468203016012,36.3815758868987,325.625139441287,240.297496932459,123.527103301195
04261d3190,316.344963192333,237.678199659188,39.5449278144606,324.329236068622,232.959386511194,126.641054767719
04261d3195,320.177726182348,234.629263133726,35.6749572714629,329.365283846671,233.674422765422,119.456889048936
04261d3199,314.590483987569,234.670936277413,38.4622856204022,323.388528999943,232.681770266475,120.313695360158
04261d3203,315.489479478855,233.334420245757,41.8081371265683,324.421883351474,234.153574092793,121.70068202515
04261d3207,316.634508919448,238.17159263071,38.1317731527415,325.808010498412,243.182664873305,120.422238879105
04261d3209,326.162864605595,238.0497575378,38.8330799435549,335.341651904959,243.760697673139,125.448601524701
04261d3227,323.806695675604,237.345128606584,40.3213173914233,316.401110640654,243.887646205451,127.720244208774
04261d3236,324.336379156559,241.890583133581,40.047113010926,318.528109816542,252.697229261666,113.715312815266
04261d3238,324.241404389696,236.443189371644,40.050584107045,319.0711389579,245.439322235946,118.041693186591
04261d3239,321.526582971442,238.506524558153,38.3760724009863,313.62514609257,241.342411357259,118.214290277699
04261d3264,316.916943983213,246.243864252773,38.4090319936376,308.926829340351,247.597407368007,123.419025359845
04261d3614,339.55939424126,238.771675489985,29.5268365358294,345.890095091833,237.030437118047,122.728410019201
04261d3624,355.385701397707,228.667716212817,35.7458991638851,366.729505350493,234.051070102706,123.968481073767
04261d3626,315.671501556352,243.659642631902,33.8475744255025,322.265237260983,238.366838935348,129.354490412561
04261d3630,317.725506400045,247.499846332403,34.1202129903248,323.320557338881,246.328085400347,124.64800824435
04261d3631,314.830728945783,248.486136237421,34.0384156817139,320.632131819787,246.882660456718,126.278753525904
04261d3639,298.099006657256,253.409110068635,36.250729391522,304.225251212928,255.246620842736,132.366128920761
04261d3640,299.444991064569,254.749214774052,36.5715987132196,304.622689168717,256.892760495082,132.386553270816
04261d3643,334.583273222048,255.170898582275,34.7881363219379,337.567206633612,255.443845255,133.103109721537
04261d3644,336.883714260558,254.280987589985,34.6000623444653,342.218063452646,255.195058211017,130.877284784171
04261d3649,323.587995788648,230.787040022806,35.5085746667601,331.543749870018,235.462255779937,125.64569302124
04261d3657,341.968199498878,237.816704722513,32.5444699841977,336.550859755703,238.757301140428,124.713107776188
04261d3658,339.714849824265,238.364634793585,32.2102602366596,333.71917180301,240.105151706149,124.986146397727
04261d3659,339.320012647325,238.363361617661,32.4416718178111,333.163897978369,239.304307877132,125.743349260602
04261d3660,318.645215410311,244.383077240957,34.775164738384,314.622636651411,249.820213808991,123.402728769409
04261d3665,309.067673632792,240.94915951502,35.2471938030559,303.453228655454,242.512021802166,125.019258690494
04261d3666,306.770104983909,239.689895833697,36.0580170785916,302.202586842405,246.153781382053,122.43530042597
04261d3670,356.783486856277,229.560737647137,35.0531900853187,351.479089644053,230.055252838627,125.489366565456
04261d3676,357.305684597292,233.997715859743,34.6570448884009,350.709063608784,235.580475341948,125.788932204171
04261d3846,304.10121496315,233.814368755751,36.6491829267124,311.95779766758,238.568758262838,138.420897250457
04261d3847,301.416214195129,233.302567843674,36.4950088910025,310.134371635361,233.935161197953,140.341902623978
04261d3848,311.783235402137,241.882517784513,35.4951582096023,321.956770079612,247.111943453681,136.340346965112
04261d3861,319.235415961643,231.23191635829,33.8116910030349,326.331168880663,232.774764409832,135.783243402825
04261d3864,273.265696626559,229.783274617093,36.324779007213,281.862021102711,234.001754261963,131.795323631099
04261d3868,309.586224053731,237.84812841231,36.9156930070894,317.631498869723,242.337997243325,129.128933764593
04261d3876,328.837504221714,244.032173284294,35.9993331669403,338.681533467014,246.690463574894,137.224286733838
04261d3878,331.522153139509,244.22970024848,36.3364648807798,339.362895893985,244.976195021671,137.98432173878
04261d3880,303.293119788061,235.049029503791,36.3293326684995,311.961764758992,240.447373767548,137.69850178112
04261d3883,310.206241546203,240.571745628676,36.2540272390206,319.099671735294,244.699623188571,138.22466961255
04261d3888,280.941841548189,249.724738302794,35.5298784822276,276.497273477406,263.443906855082,131.618819782896
04261d3889,288.564576344111,249.94673005421,36.4512735236966,283.326530648301,263.417189820928,132.412095290546
04261d3891,286.481509766739,251.729287362077,36.4231761209962,280.571312908223,265.037328939319,131.794311689587
04261d3893,280.216763838666,253.080319283735,35.9735054294955,275.211369736363,267.501520156746,130.636277956255
04261d3896,291.549001717791,248.387418248314,37.6102778390378,285.633738537573,251.572786759874,133.706605226428
04261d3897,292.105514346627,247.454876774775,37.7493766996527,287.057848492516,250.938792481606,133.412150442823
04261d3900,295.560323591006,246.524896609615,37.4888996614925,289.462937096722,251.051108188297,132.607327611601
04261d3903,325.521792988107,230.631996639294,36.1324071988422,320.947891897544,234.166154648661,128.748751041777
04261d3906,324.822407202574,236.970441503833,37.148851860609,319.736485571434,240.95718982052,128.124243299395
04261d3910,328.466809535723,239.630550841104,36.3987469796486,323.709875986599,245.257626154422,127.009351893456
04261d3911,329.656244876404,237.620306868651,37.191019411816,325.999037970912,243.979812110927,127.078480466129
04261d3913,328.575348601676,237.724821341878,36.5438749901247,323.883237337765,238.99409763973,137.745928934704
04261d3917,323.602574075241,244.897882394819,37.8086942804822,319.076084717725,246.403810855363,140.456245853889
04261d4081,326.557683609821,233.419981424253,36.6445625659583,336.200784800807,234.607228290776,128.75309218879
04261d4086,327.509182790935,225.00237667422,37.0720831310687,336.588184562363,228.009716332096,132.398351524326
04261d4087,330.202378197065,224.347249458591,37.2173214819976,339.554765698766,227.599833288329,132.292490588116
04261d4088,332.958845152169,237.83203673901,35.3916387023693,343.25894783844,242.263949364461,132.943109597684
04261d4093,336.061124524425,237.51263687495,36.0616009013553,345.765685171438,242.978468911603,132.70121244777
04261d4095,338.447048238764,239.173055533621,36.5980878477667,348.754823385052,244.236556882665,131.841142022971
04261d4097,318.734726222428,232.77207111485,36.9173222244331,328.945345368431,234.613082426838,133.359748183822
04261d4101,307.686701507638,240.549309609601,38.31157188989,317.314469048688,243.217581971039,134.077992737718
04261d4102,303.314809149793,241.638550912854,38.1432865127139,312.875294573544,242.619913592235,135.00320275428
04261d4106,329.769990703669,246.276933241634,38.2633027939968,339.152338470663,250.211584564096,135.852042027774
04261d4119,328.709603195998,221.396579911452,37.5762317104056,335.806299431276,224.372322724809,132.409210251871
04261d4129,345.295267474737,241.192459127713,38.2451274708644,339.416974628505,243.937075204804,136.203730501444
04261d4132,334.276144811587,243.411594113941,38.4236779728915,329.632902343473,249.809814224579,128.952338793405
04261d4143,333.95855112118,243.898428725989,38.262673849097,329.351170558415,251.995466549678,129.122967084725
04261d4144,315.154930159697,242.308733195365,38.7504818463369,309.408129426968,248.339306908944,134.729013067894
04261d4146,329.285353293963,242.519532662553,37.0399050512995,322.14984017847,241.438737326064,133.270210857733
04261d4147,329.185084268996,244.108265791767,37.5531645861608,322.271815055269,243.617045196162,133.457243252774
04261d4149,334.14907977849,247.660133830245,37.408883088127,326.873836727391,247.103757335772,133.41374806881
04261d4153,323.615791124833,250.572931813774,37.0665415887384,316.400162833528,250.70986054876,133.731824311202
04261d4156,331.046310797994,243.838141532652,38.6791083993351,326.749977265633,250.326215780452,129.026368545609
04261d4157,329.770093921552,243.230883751179,38.6764787474658,325.516071950652,250.748187682407,129.754081875185
04261d4663,316.134809475045,228.183163509766,31.3541622964703,321.380380794169,239.103588924925,123.412905875362
04261d4667,315.036416686102,244.561264705868,34.314685240211,319.258612591284,255.266231747946,125.101171834465
04261d4670,297.165331561196,231.60552936511,32.7113879086901,291.864518635736,242.258340077423,126.892246635157
04261d4679,347.135171919592,238.031864744581,33.8878935109441,354.110672944736,243.841696883418,125.572905217606
04261d4685,313.151896652614,228.274434143425,34.3569505316437,314.734655396407,236.341498989274,122.561484761121
04261d4688,319.673636954077,239.515260416362,35.8203606111031,311.267430808739,249.021302659829,129.218541283611
04261d4690,320.430175172886,238.318291026706,36.0411988531917,312.076893514386,247.786965064176,129.299014867535
04261d4704,300.890144978872,250.354736952455,35.1347581069525,295.658948057463,258.769140022371,124.973928928404
04261d4711,304.517865205007,225.977818130291,32.1521374867768,311.777368824865,235.89508042163,126.640486893706
04261d4717,345.654716168681,234.18313329792,33.5204885365551,350.607517182826,239.368827647067,121.771270993384
04261d4719,338.514632364924,232.990022648338,31.7734024639621,347.037840388598,237.997386542234,121.538625864654
04261d4721,326.578776760911,227.106432166181,32.8970949805937,332.288385622468,233.899711883057,122.387278317729
04261d4723,325.202863495658,225.541203918014,33.3893244851892,326.171089876201,229.509642316282,122.42410261327
04261d4728,276.220731541894,238.291890413946,35.2848415452446,273.526436339236,244.086411784094,123.074201386023
04261d4730,339.592451412013,243.142119945573,35.2425299887376,338.897493367343,254.144592851977,125.032349440555
04261d4734,337.107796098671,242.166274274523,34.3521022511837,337.574406286471,253.449110716313,125.159672254095
04261d4735,303.158454725988,241.366466497049,32.094726682354,308.86098926793,250.559783318634,122.626567951345
04261d4738,334.782394460573,243.221586447958,34.9131369783971,335.144026493861,256.367026362491,124.739353725735
04261d4749,292.882435719589,202.249585149134,36.9557823319229,299.365354859954,211.611142680294,139.389554341924
04261d4759,324.942942211074,231.813341067186,33.9877572643489,334.911040673101,236.624737131898,127.697654978998
04261d4768,300.576556748226,237.863211000543,38.9364635259845,294.609274625544,241.412725419571,128.781622370702
04261d4774,294.902492709257,237.487962657731,39.3472805184666,289.125811375358,244.269516840736,129.819767244371
04261d4776,291.065177557298,237.485482084203,38.9543717964,286.147901984029,246.573361581099,127.614109348935
04261d4795,296.200105573935,261.430441974228,30.495215192545,305.840493433736,268.013716182556,124.065639176768
04261d4807,318.121903744313,265.09969554451,29.0206545212888,327.831391981408,272.525502141834,124.714817500282
04261d4813,319.983380814986,241.67291521824,35.1510772891788,328.655192762161,248.813141606795,141.385610900996
04261d4819,306.863787393848,237.870891632771,35.338228941675,315.41013753189,244.951550964469,140.582748136827
04261d4820,299.157586646288,245.108284991155,38.6461274662809,290.48923780127,249.140343515295,139.466348034505
04261d4832,347.353976085226,225.97528902036,36.0441649611613,341.161799005022,232.025900242559,130.806659818089
04261d4866,316.694232101285,241.129251038911,37.264243245978,309.348923667121,250.183235686372,130.998804891983
04261d4871,347.5302301444,256.189144751511,34.8553415442101,356.257083577913,262.212815682638,131.721628453678
04261d4894,328.325165597168,219.342674058454,51.7914784440469,335.201307936123,230.296330153819,134.972035601082
04261d4903,314.182787051543,238.44629969567,37.6152739519937,323.936823367809,248.322162845398,135.021706290406
04261d4908,323.287429464549,235.550725450531,38.97394394469,332.510813920787,244.984500870458,139.60628225894
04261d4917,318.894464706673,231.879247881521,38.8663177254177,327.569627234823,242.908693450697,138.714809801414
04261d4938,319.083499871658,234.633217704241,36.7898760071286,330.096678784621,243.159066140393,136.74594397963
04261d4940,315.177726182348,233.629263133726,35.674957271465,323.689876091055,244.027545300354,128.202106028591
04261d4950,317.181657571386,235.670704724757,36.7526018921584,326.38800433018,242.556966355793,131.759446337494
04261d4964,316.756174048543,237.137340033522,33.3386410912386,325.717897284898,240.847006389151,128.118739089701
04261d4970,318.00457922996,236.702424006116,32.7975250105551,323.415189479065,243.270760600991,130.39780876327
04261d4972,313.689141029818,234.196491902669,36.4481580121338,322.647376867034,241.299861852271,134.864865861706
04261d4986,322.709846652821,234.065346426642,37.9543027112002,316.112402576525,243.162554838513,129.673662673599
04261d5015,324.325782239754,233.146272217503,35.9889953372206,318.244580384401,238.753047216199,130.859201036731
04261d5022,321.959881840703,237.22954921559,42.2105567511819,315.344218539474,249.025640074451,139.479119716874
04261d5033,314.488227569318,236.299662066319,40.0320208796562,310.314133785854,244.331521025088,141.898544230251
04261d5048,317.379107186728,237.061894920316,32.6436826485751,325.577773746736,243.717023275096,116.123908205708
04261d5070,318.822922719642,234.12217991842,35.2990915666294,326.559198497216,241.97566787059,126.237913631172
04261d5080,315.056931106367,238.708157656005,39.7530884469466,320.042616336412,248.340560576942,133.27338812366
04261d5103,316.915987880498,233.875608305527,36.2226781315849,322.02792301422,239.174236385089,121.377457103955
04261d5194,326.11569471679,234.353528860172,42.267164887321,319.249624000769,243.484747159785,129.008189481425
04261d5214,312.981081998612,233.550463304056,39.7546084335079,320.952332835256,239.106137148633,128.299749426198
04261d5216,320.839200899476,235.82133817532,36.947557806015,330.253110112712,237.831708290855,122.32215132248
04261d5221,314.13615627023,234.973219029228,37.9541353408835,325.441118491816,240.075123949132,131.146348679656
04261d5243,315.761705561809,237.380396184857,39.0320977945353,323.464876520789,240.41031016435,125.610447736441
04261d5269,314.216290959468,235.446047767796,39.6200851421893,322.45077100895,239.825551967963,132.072552307572
04261d5284,323.81026582263,237.420711465099,41.2662226436908,312.84999052115,243.497425553575,126.773234776018
04261d5290,326.673868387121,236.726001352166,39.0098607361814,315.787376797221,245.508592615731,126.571755545142
04261d5303,323.919660298533,235.843447037436,40.1726574573128,314.479682006136,239.549985935131,136.54049695938
04261d5336,325.421935063572,237.040446624543,40.0985408804767,317.215155065666,241.776652394359,127.660084682911
04261d5339,327.363753526419,237.261967172462,42.3178328344117,317.96188459221,240.390256189742,124.191998655183
04261d5349,328.22861684318,237.013877860025,43.1467269478527,319.168765013292,232.303754071811,141.927776776558
04261d5368,310.743239060188,236.757589294583,38.0125828295335,300.343937686329,239.964567063736,124.920811063753
04261d5376,324.261866787033,237.471020650822,34.6791978690018,318.247177105603,240.794205627058,117.386217814492
04261d5428,322.773302734622,236.585134720519,35.9500670675463,314.409070341188,241.250549459844,119.802077614709
04261d5447,315.779239393861,232.090289464551,37.322387071092,326.485353417242,237.400986014147,129.850781062466
04261d5470,314.858575576256,237.079249440525,35.2755374633076,325.285799913613,242.160409051763,129.901528882488
04261d5502,314.944862614614,240.327423114332,37.6554022023035,325.211122556982,246.704176036486,127.606364997916
04261d5533,326.744642909177,242.632463410793,39.6879181187487,319.832055149761,250.541270876394,135.50477715726
04261d5535,325.524054644531,240.200654062125,39.0575029904257,320.404290825822,248.085476020345,125.75670043642
04261d5541,322.815759052485,237.331110735367,36.6434369773618,319.217041814582,244.759074602611,125.571172371477
04261d5545,328.707843035511,235.802881752681,37.7023623193147,323.986265316146,242.879623516536,120.601846369772
04261d5550,329.115844935559,236.614549664014,33.6617248723425,323.373316287527,243.555833324666,113.393539281431
04261d5551,321.02217083418,232.745589449694,39.7752135782969,316.524021570487,237.376388305657,130.103982327731
04261d5579,330.249903289674,241.726041514341,38.6653376642401,325.502536265207,245.121374813626,132.192579807919
04261d5599,314.816624782198,236.142520923016,36.376733205659,321.504315964443,244.19648481123,121.475783402096
04261d5614,316.287682678232,235.748777066403,37.5551752774027,322.381748697708,239.634302000788,128.307154521922
04261d5643,313.988519380016,232.616445042998,35.7550866909729,321.637873870647,235.83855103614,121.709335266701
04261d5652,313.689141029818,234.196491902669,36.4481580121338,320.423787250791,240.655120916055,129.06922734521
04261d5656,319.66211242214,234.224112413378,35.3887995647715,327.128567432469,237.774528793078,118.852886582434
04261d5682,319.931154433032,239.138890668644,41.2277539469352,312.602213063223,250.370720005856,137.625582403837
04261d5683,323.589202566349,232.034461653096,39.351165560469,315.133008045824,238.375298031665,136.253745771998
04261d5688,325.26890109767,237.286370829393,35.0074692512675,318.961700551946,245.748701240027,129.748155994276
04261d5691,321.377615434557,236.210801392171,37.975821129022,313.823690684831,243.690460313862,121.52688724413
04261d5693,317.694773965597,235.148611913751,37.2313346244738,309.717698421882,247.275906382718,127.791302701651
04261d5694,328.412559412859,237.128138511786,33.8766669885165,322.417758419351,244.877187977888,121.775154840838
04261d5697,324.728965027332,235.613728910124,39.5421132039167,318.176743572267,240.949363293191,125.238456430287
04261d5720,325.098739484243,236.489583534048,38.9410033756415,316.406739165342,247.127304560502,135.942228911322
04261d5730,323.221439475104,237.744942874432,39.6172199512021,315.374552811217,243.05532795854,132.462532940164
04261d5736,324.811550702983,237.644675660952,37.5993587978399,317.022492337762,243.068148947105,128.159087027991
04261d5750,324.616210198179,236.734135343657,35.4710088916132,317.016508918819,246.157246911113,128.727957827323
04261d5752,323.019815666749,245.697103220947,34.3561302503815,312.428719244358,257.008953887356,126.30903320414
04261d5753,324.480908499844,236.506824584838,37.2430401349345,316.203895714201,250.954974372697,128.334901486286
04261d5757,313.183304315776,235.277369681958,33.5230032930737,318.702293088074,246.092267567937,119.9901535998
04261d5764,315.772891484701,236.129254350855,33.3294274810998,326.979472219497,242.488542404603,128.182964277863
04261d5767,314.559614849142,236.609990222314,32.9374252074372,325.847310541478,243.188928164929,132.357907841875
04261d5786,316.738673350443,237.190998413217,35.3480388649131,327.313688983373,244.320862731485,125.338563685286
04261d5800,315.500531766646,235.822715463058,39.4219378841354,324.756774971982,247.567083066629,139.476946468187
04261d5801,320.658362143738,237.709332449788,35.8427895505999,334.185909492979,243.125804327537,132.829155978128
04261d5817,319.254225350434,239.661625695669,33.672453466555,331.521942023741,245.749741902427,122.629447030118
04261d5823,319.95365544732,236.836192388989,34.9296184764596,333.11745796356,242.910263405998,130.170261355662
04261d6005,347.904608709842,245.017206503635,35.976681450146,354.055880246397,253.271639998571,136.106411493724
04261d6011,327.792950170089,257.745130631933,32.8489458330949,336.389708600373,261.756542508464,127.67194101047
04261d6013,331.469441528947,259.854662095144,33.8716935398018,339.995120492975,261.704172686416,126.004078624549
04261d6039,332.123206874631,231.649890895357,32.9781681714924,337.896657310007,234.519444458569,127.687708183755
04261d6040,363.32346148309,229.025526628465,39.6077567166233,358.935884185935,234.187187919,134.134580142877
04261d6041,325.362046834316,218.69450758266,36.9223380250814,330.548760487884,224.212518407738,135.74839244125
04261d6044,358.9866210391,232.581816156444,38.5041355377288,354.079553207715,236.970658786457,135.106934759489
04261d6047,326.629157639618,208.995895502238,36.5482747419615,331.188282060321,210.338930412235,136.747838017526
04261d6052,353.837586040752,236.662691803611,35.5952498474069,347.927219755134,241.304431602781,133.004236336059
04261d6058,347.065421799965,220.605818153981,37.8052013786179,345.046877274303,225.912901083728,132.091039587506
04261d6063,346.995593299558,222.716633753014,34.3742313404305,352.349532421777,229.677975318768,135.3346073109
04261d6066,347.871667561648,222.029744632888,37.3345413756474,344.054639024292,229.102381196376,132.649692059446
04261d6073,350.980837355349,248.455261305021,35.8180239965672,357.716527554139,250.575521733723,138.849355055242
04261d6075,328.881141591927,252.017794867453,33.2593101119808,336.455281555782,258.130713545519,134.355527601307
04261d6076,349.679165399552,253.461953139323,28.7967147677297,344.624126406036,250.583048917495,127.857795276061
04261d6080,337.138131292435,254.255847492775,30.8191819673178,332.033997377291,253.929243796493,128.60379123605
04261d6114,289.265957851142,242.585466061822,28.2066781568059,283.466519728097,245.55299404125,119.700872340808
04261d6123,331.250906437585,238.500178178392,33.3732973947014,338.935040421326,246.760279928282,127.608681373274
04261d6124,289.203056050481,238.342892538928,34.8657215880317,285.61830404333,245.758083760342,126.575424678043
04261d6148,357.310247678045,203.641709281811,32.6122820827225,350.802821577224,206.25183286613,126.40370032592
04261d6154,339.765262891019,236.642319322458,33.8890434681172,331.033035793008,251.318730712146,130.531134950717
04261d6173,291.207206647734,237.010470369972,32.0826046127076,297.797478975404,245.923650048609,125.648582427295
04261d6177,288.647815796691,236.167458981114,33.3435902925549,295.455911596987,239.073046360248,127.926164780303
04261d6179,288.182024279286,234.636920669113,32.4731026828862,294.608073977069,243.069803804773,126.201503753965
04261d6186,324.657668041504,235.277098513473,33.2017374149666,319.178600775062,243.726404300753,127.76176274145
04261d6188,337.383782853419,192.872831538344,29.4749023842873,330.159042031925,205.289191059008,120.061917407283
04261d6190,326.504063023275,234.41625984285,32.6212736988316,320.28494295676,243.992966429463,127.708474755992
04261d6192,327.505021147006,235.131489844877,32.0298916983863,321.610519897664,246.246846184989,127.409833781157
04261d6195,309.73187226559,214.649100081834,32.2457907899706,317.074246110477,221.294673905491,127.80790296792
04261d6198,327.812886511172,241.45369294721,32.1984794647383,323.41174966311,251.742583808454,127.216045534484
04261d6204,326.841886628276,242.151904371479,33.1914078801865,316.331873252106,249.099552804057,131.875538516266
04261d6209,333.223185158999,248.772970934138,31.5290170739227,340.080992701764,249.587109713811,136.039217877809
04261d6212,334.099054839033,239.531750604076,33.204134794013,322.690165173775,247.296650679638,132.195571236703
04261d6215,338.82651984148,250.174990678193,33.3986700954934,346.403539316482,257.636326956082,132.485023063039
04261d6216,334.921263492846,239.203489968454,33.0824085635313,323.26832702976,247.056429050475,132.675832221548
04261d6233,291.976203413513,232.550454449643,32.3620364868207,299.300397038809,242.897943705286,123.555322373398
06000d1502,305.577976863521,224.977343608371,40.0550147124018,315.816788983773,234.88062316255,139.55137459878
06000d1508,299.057544913436,226.448681105446,39.8760000881915,307.743635448823,235.525558079375,139.498109999692
06000d1516,284.536150815726,222.73181847328,39.1565748172987,292.732600302096,229.242284768145,140.696887617682
06000d1523,344.480928275434,239.402452374142,29.6353830601801,342.69583480808,240.286720139443,121.85767303563
06000d1524,295.598835331346,245.227906552746,35.6812007247384,302.823029632599,258.730314867341,138.197032878094
06000d1531,321.649437335593,244.380413747843,39.4223409358524,319.342796782428,257.02415141009,134.074711099067
06000d1537,315.853604766099,242.930594749117,29.5825102542428,314.786235518824,249.02328498001,130.257884570835
06000d1538,366.676278539264,245.487271436149,39.3749583898964,370.736985559689,254.231574417282,138.76532875405
06000d1544,306.487284174783,245.224095818313,38.9225012796428,313.401097716391,255.028986590642,128.918393421169
06000d1545,349.331071662884,239.615577664063,30.6989120914365,347.452313337458,242.329073646078,121.061784680116
06000d1546,340.380407858398,249.37002662942,41.2980096918744,345.217414641725,253.95990825489,137.82097102402
06000d1547,315.306600079568,244.812769004547,30.4617488302023,310.699794326069,255.006165317243,131.869353902951
06000d1550,332.205864899165,251.945946762541,41.5803423398925,337.374402675141,256.311998378049,137.334310013946
06000d1552,329.748625355251,251.856088553374,40.8330539728554,334.310922077125,257.169244872672,137.667488275281
06000d1560,309.136752795278,246.761934594918,37.261477764197,314.543911959371,256.625043420148,128.85531353237
06000d1564,347.628620400212,241.010157859047,32.1615037335789,345.23949901611,243.711240297755,121.088926818259
06000d1566,345.59187589419,242.671647110861,32.5790593845897,343.987190958547,243.992031155161,122.165825843219
06000d1569,312.195966776066,245.105148899496,37.2386220624081,318.18046006235,257.995549166172,129.415475657111
06000d1570,341.966884784418,245.968248155068,33.617043438247,340.416884961355,246.519479946856,122.650196217527
06000d1572,333.825536613354,239.17771865745,38.0405899031851,327.469560821021,243.861305179696,128.476968640471
06000d1573,329.725336133373,238.549734379734,36.8748753325114,330.032190462941,239.956930192002,133.213242453113
06000d1602,314.040919861302,236.536089722449,31.8533195376988,310.535631428459,246.824776897063,123.871347541628
06000d1608,323.824776062421,238.207929449872,36.9049190465845,319.480766257641,241.616687834964,126.748166805808
06000d1616,330.50189209174,238.449728407154,36.7171541167899,325.220278057002,241.292400432133,127.24806496772
06000d1620,331.666472647719,239.682517310185,36.7929759181318,327.571979494654,240.129509647064,127.672340242779
