fileid,path,attack
4256,Train/Contacts/141_spoof_contacts.bmp,1
4257,Train/Contacts/142_spoof_contacts.bmp,1
4258,Train/Contacts/143_spoof_contacts.bmp,1
4259,Train/Contacts/144_spoof_contacts.bmp,1
4260,Train/Contacts/145_spoof_contacts.bmp,1
4261,Train/Contacts/146_spoof_contacts.bmp,1
4262,Train/Contacts/147_spoof_contacts.bmp,1
4263,Train/Contacts/148_spoof_contacts.bmp,1
4264,Train/Contacts/149_spoof_contacts.bmp,1
4265,Train/Contacts/14_spoof_contacts.bmp,1
4266,Train/Contacts/150_spoof_contacts.bmp,1
4267,Train/Contacts/151_spoof_contacts.bmp,1
4268,Train/Contacts/152_spoof_contacts.bmp,1
4269,Train/Contacts/153_spoof_contacts.bmp,1
4270,Train/Contacts/154_spoof_contacts.bmp,1
4271,Train/Contacts/155_spoof_contacts.bmp,1
4272,Train/Contacts/156_spoof_contacts.bmp,1
4273,Train/Contacts/157_spoof_contacts.bmp,1
4274,Train/Contacts/158_spoof_contacts.bmp,1
4275,Train/Contacts/159_spoof_contacts.bmp,1
4276,Train/Contacts/15_spoof_contacts.bmp,1
4277,Train/Contacts/160_spoof_contacts.bmp,1
4278,Train/Contacts/161_spoof_contacts.bmp,1
4279,Train/Contacts/162_spoof_contacts.bmp,1
4280,Train/Contacts/163_spoof_contacts.bmp,1
4281,Train/Contacts/164_spoof_contacts.bmp,1
4282,Train/Contacts/165_spoof_contacts.bmp,1
4283,Train/Contacts/166_spoof_contacts.bmp,1
4284,Train/Contacts/167_spoof_contacts.bmp,1
4285,Train/Contacts/168_spoof_contacts.bmp,1
4286,Train/Contacts/169_spoof_contacts.bmp,1
4287,Train/Contacts/16_spoof_contacts.bmp,1
4288,Train/Contacts/170_spoof_contacts.bmp,1
4289,Train/Contacts/171_spoof_contacts.bmp,1
4290,Train/Contacts/172_spoof_contacts.bmp,1
4291,Train/Contacts/173_spoof_contacts.bmp,1
4292,Train/Contacts/174_spoof_contacts.bmp,1
4293,Train/Contacts/175_spoof_contacts.bmp,1
4294,Train/Contacts/176_spoof_contacts.bmp,1
4295,Train/Contacts/177_spoof_contacts.bmp,1
4296,Train/Contacts/178_spoof_contacts.bmp,1
4297,Train/Contacts/179_spoof_contacts.bmp,1
4298,Train/Contacts/17_spoof_contacts.bmp,1
4299,Train/Contacts/180_spoof_contacts.bmp,1
4300,Train/Contacts/181_spoof_contacts.bmp,1
4301,Train/Contacts/182_spoof_contacts.bmp,1
4302,Train/Contacts/183_spoof_contacts.bmp,1
4303,Train/Contacts/184_spoof_contacts.bmp,1
4304,Train/Contacts/185_spoof_contacts.bmp,1
4305,Train/Contacts/186_spoof_contacts.bmp,1
4306,Train/Contacts/187_spoof_contacts.bmp,1
4307,Train/Contacts/188_spoof_contacts.bmp,1
4308,Train/Contacts/189_spoof_contacts.bmp,1
4309,Train/Contacts/18_spoof_contacts.bmp,1
4310,Train/Contacts/190_spoof_contacts.bmp,1
4311,Train/Contacts/191_spoof_contacts.bmp,1
4312,Train/Contacts/192_spoof_contacts.bmp,1
4313,Train/Contacts/193_spoof_contacts.bmp,1
4314,Train/Contacts/194_spoof_contacts.bmp,1
4315,Train/Contacts/195_spoof_contacts.bmp,1
4316,Train/Contacts/196_spoof_contacts.bmp,1
4317,Train/Contacts/197_spoof_contacts.bmp,1
4318,Train/Contacts/198_spoof_contacts.bmp,1
4319,Train/Contacts/199_spoof_contacts.bmp,1
4320,Train/Contacts/19_spoof_contacts.bmp,1
4321,Train/Contacts/1_spoof_contacts.bmp,1
4322,Train/Contacts/200_spoof_contacts.bmp,1
4323,Train/Contacts/201_spoof_contacts.bmp,1
4324,Train/Contacts/202_spoof_contacts.bmp,1
4325,Train/Contacts/203_spoof_contacts.bmp,1
4326,Train/Contacts/204_spoof_contacts.bmp,1
4327,Train/Contacts/205_spoof_contacts.bmp,1
4328,Train/Contacts/206_spoof_contacts.bmp,1
4329,Train/Contacts/207_spoof_contacts.bmp,1
4330,Train/Contacts/208_spoof_contacts.bmp,1
4331,Train/Contacts/209_spoof_contacts.bmp,1
4332,Train/Contacts/20_spoof_contacts.bmp,1
4333,Train/Contacts/210_spoof_contacts.bmp,1
4334,Train/Contacts/211_spoof_contacts.bmp,1
4335,Train/Contacts/212_spoof_contacts.bmp,1
4336,Train/Contacts/213_spoof_contacts.bmp,1
4337,Train/Contacts/214_spoof_contacts.bmp,1
4338,Train/Contacts/215_spoof_contacts.bmp,1
4339,Train/Contacts/216_spoof_contacts.bmp,1
4340,Train/Contacts/217_spoof_contacts.bmp,1
4341,Train/Contacts/218_spoof_contacts.bmp,1
4342,Train/Contacts/219_spoof_contacts.bmp,1
4343,Train/Contacts/21_spoof_contacts.bmp,1
4344,Train/Contacts/220_spoof_contacts.bmp,1
4345,Train/Contacts/221_spoof_contacts.bmp,1
4346,Train/Contacts/222_spoof_contacts.bmp,1
4347,Train/Contacts/223_spoof_contacts.bmp,1
4348,Train/Contacts/224_spoof_contacts.bmp,1
4349,Train/Contacts/225_spoof_contacts.bmp,1
4350,Train/Contacts/226_spoof_contacts.bmp,1
4351,Train/Contacts/227_spoof_contacts.bmp,1
4352,Train/Contacts/228_spoof_contacts.bmp,1
4353,Train/Contacts/229_spoof_contacts.bmp,1
4354,Train/Contacts/22_spoof_contacts.bmp,1
4355,Train/Contacts/230_spoof_contacts.bmp,1
4356,Train/Contacts/231_spoof_contacts.bmp,1
4357,Train/Contacts/232_spoof_contacts.bmp,1
4358,Train/Contacts/233_spoof_contacts.bmp,1
4359,Train/Contacts/234_spoof_contacts.bmp,1
4360,Train/Contacts/235_spoof_contacts.bmp,1
4361,Train/Contacts/236_spoof_contacts.bmp,1
4362,Train/Contacts/237_spoof_contacts.bmp,1
4363,Train/Contacts/238_spoof_contacts.bmp,1
4364,Train/Contacts/239_spoof_contacts.bmp,1
4365,Train/Contacts/23_spoof_contacts.bmp,1
4366,Train/Contacts/240_spoof_contacts.bmp,1
4367,Train/Contacts/241_spoof_contacts.bmp,1
4368,Train/Contacts/242_spoof_contacts.bmp,1
4369,Train/Contacts/243_spoof_contacts.bmp,1
4370,Train/Contacts/244_spoof_contacts.bmp,1
4371,Train/Contacts/245_spoof_contacts.bmp,1
4372,Train/Contacts/246_spoof_contacts.bmp,1
4373,Train/Contacts/247_spoof_contacts.bmp,1
4374,Train/Contacts/248_spoof_contacts.bmp,1
4375,Train/Contacts/249_spoof_contacts.bmp,1
4376,Train/Contacts/24_spoof_contacts.bmp,1
4377,Train/Contacts/250_spoof_contacts.bmp,1
4378,Train/Contacts/251_spoof_contacts.bmp,1
4379,Train/Contacts/252_spoof_contacts.bmp,1
4380,Train/Contacts/253_spoof_contacts.bmp,1
4381,Train/Contacts/254_spoof_contacts.bmp,1
4382,Train/Contacts/255_spoof_contacts.bmp,1
4383,Train/Contacts/256_spoof_contacts.bmp,1
4384,Train/Contacts/257_spoof_contacts.bmp,1
4385,Train/Contacts/258_spoof_contacts.bmp,1
4386,Train/Contacts/259_spoof_contacts.bmp,1
4387,Train/Contacts/25_spoof_contacts.bmp,1
4388,Train/Contacts/260_spoof_contacts.bmp,1
4389,Train/Contacts/261_spoof_contacts.bmp,1
4390,Train/Contacts/262_spoof_contacts.bmp,1
4391,Train/Contacts/263_spoof_contacts.bmp,1
4392,Train/Contacts/264_spoof_contacts.bmp,1
4393,Train/Contacts/265_spoof_contacts.bmp,1
4394,Train/Contacts/266_spoof_contacts.bmp,1
4395,Train/Contacts/267_spoof_contacts.bmp,1
4396,Train/Contacts/268_spoof_contacts.bmp,1
4397,Train/Contacts/269_spoof_contacts.bmp,1
4398,Train/Contacts/26_spoof_contacts.bmp,1
4399,Train/Contacts/270_spoof_contacts.bmp,1
4400,Train/Contacts/271_spoof_contacts.bmp,1
4401,Train/Contacts/272_spoof_contacts.bmp,1
4402,Train/Contacts/273_spoof_contacts.bmp,1
4403,Train/Contacts/274_spoof_contacts.bmp,1
4404,Train/Contacts/275_spoof_contacts.bmp,1
4405,Train/Contacts/276_spoof_contacts.bmp,1
4406,Train/Contacts/277_spoof_contacts.bmp,1
4407,Train/Contacts/278_spoof_contacts.bmp,1
4408,Train/Contacts/279_spoof_contacts.bmp,1
4409,Train/Contacts/27_spoof_contacts.bmp,1
4410,Train/Contacts/280_spoof_contacts.bmp,1
4411,Train/Contacts/281_spoof_contacts.bmp,1
4412,Train/Contacts/282_spoof_contacts.bmp,1
4413,Train/Contacts/283_spoof_contacts.bmp,1
4414,Train/Contacts/284_spoof_contacts.bmp,1
4415,Train/Contacts/285_spoof_contacts.bmp,1
4416,Train/Contacts/286_spoof_contacts.bmp,1
4417,Train/Contacts/287_spoof_contacts.bmp,1
4418,Train/Contacts/288_spoof_contacts.bmp,1
4419,Train/Contacts/289_spoof_contacts.bmp,1
4420,Train/Contacts/28_spoof_contacts.bmp,1
4421,Train/Contacts/290_spoof_contacts.bmp,1
4422,Train/Contacts/291_spoof_contacts.bmp,1
4423,Train/Contacts/292_spoof_contacts.bmp,1
4424,Train/Contacts/293_spoof_contacts.bmp,1
4425,Train/Contacts/294_spoof_contacts.bmp,1
4426,Train/Contacts/295_spoof_contacts.bmp,1
4427,Train/Contacts/296_spoof_contacts.bmp,1
4428,Train/Contacts/297_spoof_contacts.bmp,1
4429,Train/Contacts/298_spoof_contacts.bmp,1
4430,Train/Contacts/299_spoof_contacts.bmp,1
4431,Train/Contacts/29_spoof_contacts.bmp,1
4432,Train/Contacts/2_spoof_contacts.bmp,1
4433,Train/Contacts/300_spoof_contacts.bmp,1
4434,Train/Contacts/301_spoof_contacts.bmp,1
4435,Train/Contacts/302_spoof_contacts.bmp,1
4436,Train/Contacts/303_spoof_contacts.bmp,1
4437,Train/Contacts/304_spoof_contacts.bmp,1
4438,Train/Contacts/305_spoof_contacts.bmp,1
4439,Train/Contacts/306_spoof_contacts.bmp,1
4440,Train/Contacts/307_spoof_contacts.bmp,1
4441,Train/Contacts/308_spoof_contacts.bmp,1
4442,Train/Contacts/309_spoof_contacts.bmp,1
4443,Train/Contacts/30_spoof_contacts.bmp,1
4444,Train/Contacts/310_spoof_contacts.bmp,1
4445,Train/Contacts/311_spoof_contacts.bmp,1
4446,Train/Contacts/312_spoof_contacts.bmp,1
4447,Train/Contacts/313_spoof_contacts.bmp,1
4448,Train/Contacts/314_spoof_contacts.bmp,1
4449,Train/Contacts/315_spoof_contacts.bmp,1
4450,Train/Contacts/316_spoof_contacts.bmp,1
4451,Train/Contacts/317_spoof_contacts.bmp,1
4452,Train/Contacts/318_spoof_contacts.bmp,1
4453,Train/Contacts/319_spoof_contacts.bmp,1
4454,Train/Contacts/31_spoof_contacts.bmp,1
4455,Train/Contacts/320_spoof_contacts.bmp,1
4456,Train/Contacts/321_spoof_contacts.bmp,1
4457,Train/Contacts/322_spoof_contacts.bmp,1
4458,Train/Contacts/323_spoof_contacts.bmp,1
4459,Train/Contacts/324_spoof_contacts.bmp,1
4460,Train/Contacts/325_spoof_contacts.bmp,1
4461,Train/Contacts/326_spoof_contacts.bmp,1
4462,Train/Contacts/327_spoof_contacts.bmp,1
4463,Train/Contacts/328_spoof_contacts.bmp,1
4464,Train/Contacts/329_spoof_contacts.bmp,1
4465,Train/Contacts/32_spoof_contacts.bmp,1
4466,Train/Contacts/330_spoof_contacts.bmp,1
4467,Train/Contacts/331_spoof_contacts.bmp,1
4468,Train/Contacts/332_spoof_contacts.bmp,1
4469,Train/Contacts/333_spoof_contacts.bmp,1
4470,Train/Contacts/334_spoof_contacts.bmp,1
4471,Train/Contacts/335_spoof_contacts.bmp,1
4472,Train/Contacts/336_spoof_contacts.bmp,1
4473,Train/Contacts/337_spoof_contacts.bmp,1
4474,Train/Contacts/338_spoof_contacts.bmp,1
4475,Train/Contacts/339_spoof_contacts.bmp,1
4476,Train/Contacts/33_spoof_contacts.bmp,1
4477,Train/Contacts/340_spoof_contacts.bmp,1
4478,Train/Contacts/341_spoof_contacts.bmp,1
4479,Train/Contacts/342_spoof_contacts.bmp,1
4480,Train/Contacts/343_spoof_contacts.bmp,1
4481,Train/Contacts/344_spoof_contacts.bmp,1
4482,Train/Contacts/345_spoof_contacts.bmp,1
4483,Train/Contacts/346_spoof_contacts.bmp,1
4484,Train/Contacts/347_spoof_contacts.bmp,1
4485,Train/Contacts/348_spoof_contacts.bmp,1
4486,Train/Contacts/349_spoof_contacts.bmp,1
4487,Train/Contacts/34_spoof_contacts.bmp,1
4488,Train/Contacts/350_spoof_contacts.bmp,1
4489,Train/Contacts/351_spoof_contacts.bmp,1
4490,Train/Contacts/352_spoof_contacts.bmp,1
4491,Train/Contacts/353_spoof_contacts.bmp,1
4492,Train/Contacts/354_spoof_contacts.bmp,1
4493,Train/Contacts/355_spoof_contacts.bmp,1
4494,Train/Contacts/356_spoof_contacts.bmp,1
4495,Train/Contacts/357_spoof_contacts.bmp,1
4496,Train/Contacts/358_spoof_contacts.bmp,1
4497,Train/Contacts/359_spoof_contacts.bmp,1
4498,Train/Contacts/35_spoof_contacts.bmp,1
4499,Train/Contacts/360_spoof_contacts.bmp,1
4500,Train/Contacts/361_spoof_contacts.bmp,1
4501,Train/Contacts/362_spoof_contacts.bmp,1
4502,Train/Contacts/363_spoof_contacts.bmp,1
4503,Train/Contacts/364_spoof_contacts.bmp,1
4504,Train/Contacts/365_spoof_contacts.bmp,1
4505,Train/Contacts/366_spoof_contacts.bmp,1
4506,Train/Contacts/367_spoof_contacts.bmp,1
4507,Train/Contacts/368_spoof_contacts.bmp,1
4508,Train/Contacts/369_spoof_contacts.bmp,1
4509,Train/Contacts/36_spoof_contacts.bmp,1
4510,Train/Contacts/370_spoof_contacts.bmp,1
4511,Train/Contacts/371_spoof_contacts.bmp,1
4512,Train/Contacts/372_spoof_contacts.bmp,1
4513,Train/Contacts/373_spoof_contacts.bmp,1
4514,Train/Contacts/374_spoof_contacts.bmp,1
4515,Train/Contacts/375_spoof_contacts.bmp,1
4516,Train/Contacts/376_spoof_contacts.bmp,1
4517,Train/Contacts/377_spoof_contacts.bmp,1
4518,Train/Contacts/378_spoof_contacts.bmp,1
4519,Train/Contacts/379_spoof_contacts.bmp,1
4520,Train/Contacts/37_spoof_contacts.bmp,1
4521,Train/Contacts/380_spoof_contacts.bmp,1
4522,Train/Contacts/381_spoof_contacts.bmp,1
4523,Train/Contacts/382_spoof_contacts.bmp,1
4524,Train/Contacts/383_spoof_contacts.bmp,1
4525,Train/Contacts/384_spoof_contacts.bmp,1
4526,Train/Contacts/385_spoof_contacts.bmp,1
4527,Train/Contacts/386_spoof_contacts.bmp,1
4528,Train/Contacts/387_spoof_contacts.bmp,1
4529,Train/Contacts/388_spoof_contacts.bmp,1
4530,Train/Contacts/389_spoof_contacts.bmp,1
4531,Train/Contacts/38_spoof_contacts.bmp,1
4532,Train/Contacts/390_spoof_contacts.bmp,1
4533,Train/Contacts/391_spoof_contacts.bmp,1
4534,Train/Contacts/392_spoof_contacts.bmp,1
4535,Train/Contacts/393_spoof_contacts.bmp,1
4536,Train/Contacts/394_spoof_contacts.bmp,1
4537,Train/Contacts/395_spoof_contacts.bmp,1
4538,Train/Contacts/396_spoof_contacts.bmp,1
4539,Train/Contacts/397_spoof_contacts.bmp,1
4540,Train/Contacts/398_spoof_contacts.bmp,1
4541,Train/Contacts/399_spoof_contacts.bmp,1
4542,Train/Contacts/39_spoof_contacts.bmp,1
4543,Train/Contacts/3_spoof_contacts.bmp,1
4544,Train/Contacts/400_spoof_contacts.bmp,1
4545,Train/Contacts/401_spoof_contacts.bmp,1
4546,Train/Contacts/402_spoof_contacts.bmp,1
4547,Train/Contacts/403_spoof_contacts.bmp,1
4548,Train/Contacts/404_spoof_contacts.bmp,1
4549,Train/Contacts/405_spoof_contacts.bmp,1
4550,Train/Contacts/406_spoof_contacts.bmp,1
4551,Train/Contacts/407_spoof_contacts.bmp,1
4552,Train/Contacts/408_spoof_contacts.bmp,1
4553,Train/Contacts/409_spoof_contacts.bmp,1
4554,Train/Contacts/40_spoof_contacts.bmp,1
4555,Train/Contacts/410_spoof_contacts.bmp,1
4556,Train/Contacts/411_spoof_contacts.bmp,1
4557,Train/Contacts/412_spoof_contacts.bmp,1
4558,Train/Contacts/413_spoof_contacts.bmp,1
4559,Train/Contacts/414_spoof_contacts.bmp,1
4560,Train/Contacts/415_spoof_contacts.bmp,1
4561,Train/Contacts/416_spoof_contacts.bmp,1
4562,Train/Contacts/417_spoof_contacts.bmp,1
4563,Train/Contacts/418_spoof_contacts.bmp,1
4564,Train/Contacts/419_spoof_contacts.bmp,1
4565,Train/Contacts/41_spoof_contacts.bmp,1
4566,Train/Contacts/420_spoof_contacts.bmp,1
4567,Train/Contacts/421_spoof_contacts.bmp,1
4568,Train/Contacts/422_spoof_contacts.bmp,1
4569,Train/Contacts/423_spoof_contacts.bmp,1
4570,Train/Contacts/424_spoof_contacts.bmp,1
4571,Train/Contacts/425_spoof_contacts.bmp,1
4572,Train/Contacts/426_spoof_contacts.bmp,1
4573,Train/Contacts/427_spoof_contacts.bmp,1
4574,Train/Contacts/428_spoof_contacts.bmp,1
4575,Train/Contacts/429_spoof_contacts.bmp,1
4576,Train/Contacts/42_spoof_contacts.bmp,1
4577,Train/Contacts/430_spoof_contacts.bmp,1
4578,Train/Contacts/431_spoof_contacts.bmp,1
4579,Train/Contacts/432_spoof_contacts.bmp,1
4580,Train/Contacts/433_spoof_contacts.bmp,1
4581,Train/Contacts/434_spoof_contacts.bmp,1
4582,Train/Contacts/435_spoof_contacts.bmp,1
4583,Train/Contacts/436_spoof_contacts.bmp,1
4584,Train/Contacts/437_spoof_contacts.bmp,1
4585,Train/Contacts/438_spoof_contacts.bmp,1
4586,Train/Contacts/439_spoof_contacts.bmp,1
4587,Train/Contacts/43_spoof_contacts.bmp,1
4588,Train/Contacts/440_spoof_contacts.bmp,1
4589,Train/Contacts/441_spoof_contacts.bmp,1
4590,Train/Contacts/442_spoof_contacts.bmp,1
4591,Train/Contacts/443_spoof_contacts.bmp,1
4592,Train/Contacts/444_spoof_contacts.bmp,1
4593,Train/Contacts/445_spoof_contacts.bmp,1
4594,Train/Contacts/446_spoof_contacts.bmp,1
4595,Train/Contacts/447_spoof_contacts.bmp,1
4596,Train/Contacts/448_spoof_contacts.bmp,1
4597,Train/Contacts/449_spoof_contacts.bmp,1
4598,Train/Contacts/44_spoof_contacts.bmp,1
4599,Train/Contacts/450_spoof_contacts.bmp,1
4600,Train/Contacts/451_spoof_contacts.bmp,1
4601,Train/Contacts/452_spoof_contacts.bmp,1
4602,Train/Contacts/453_spoof_contacts.bmp,1
4603,Train/Contacts/454_spoof_contacts.bmp,1
4604,Train/Contacts/455_spoof_contacts.bmp,1
4605,Train/Contacts/456_spoof_contacts.bmp,1
4606,Train/Contacts/457_spoof_contacts.bmp,1
4607,Train/Contacts/458_spoof_contacts.bmp,1
4608,Train/Contacts/459_spoof_contacts.bmp,1
4609,Train/Contacts/45_spoof_contacts.bmp,1
4610,Train/Contacts/460_spoof_contacts.bmp,1
4611,Train/Contacts/461_spoof_contacts.bmp,1
4612,Train/Contacts/462_spoof_contacts.bmp,1
4613,Train/Contacts/463_spoof_contacts.bmp,1
4614,Train/Contacts/464_spoof_contacts.bmp,1
4615,Train/Contacts/465_spoof_contacts.bmp,1
4616,Train/Contacts/466_spoof_contacts.bmp,1
4617,Train/Contacts/467_spoof_contacts.bmp,1
4618,Train/Contacts/468_spoof_contacts.bmp,1
4619,Train/Contacts/469_spoof_contacts.bmp,1
4620,Train/Contacts/46_spoof_contacts.bmp,1
4621,Train/Contacts/470_spoof_contacts.bmp,1
4622,Train/Contacts/471_spoof_contacts.bmp,1
4623,Train/Contacts/472_spoof_contacts.bmp,1
4624,Train/Contacts/473_spoof_contacts.bmp,1
4625,Train/Contacts/474_spoof_contacts.bmp,1
4626,Train/Contacts/475_spoof_contacts.bmp,1
4627,Train/Contacts/476_spoof_contacts.bmp,1
4628,Train/Contacts/477_spoof_contacts.bmp,1
4629,Train/Contacts/478_spoof_contacts.bmp,1
4630,Train/Contacts/479_spoof_contacts.bmp,1
4631,Train/Contacts/47_spoof_contacts.bmp,1
4632,Train/Contacts/480_spoof_contacts.bmp,1
4633,Train/Contacts/481_spoof_contacts.bmp,1
4634,Train/Contacts/482_spoof_contacts.bmp,1
4635,Train/Contacts/483_spoof_contacts.bmp,1
4636,Train/Contacts/484_spoof_contacts.bmp,1
4637,Train/Contacts/485_spoof_contacts.bmp,1
4638,Train/Contacts/486_spoof_contacts.bmp,1
4639,Train/Contacts/487_spoof_contacts.bmp,1
4640,Train/Contacts/488_spoof_contacts.bmp,1
4641,Train/Contacts/489_spoof_contacts.bmp,1
4642,Train/Contacts/48_spoof_contacts.bmp,1
4643,Train/Contacts/490_spoof_contacts.bmp,1
4644,Train/Contacts/491_spoof_contacts.bmp,1
4645,Train/Contacts/492_spoof_contacts.bmp,1
4646,Train/Contacts/493_spoof_contacts.bmp,1
4647,Train/Contacts/494_spoof_contacts.bmp,1
4648,Train/Contacts/495_spoof_contacts.bmp,1
4649,Train/Contacts/496_spoof_contacts.bmp,1
4650,Train/Contacts/497_spoof_contacts.bmp,1
4651,Train/Contacts/498_spoof_contacts.bmp,1
4652,Train/Contacts/499_spoof_contacts.bmp,1
4653,Train/Contacts/49_spoof_contacts.bmp,1
4654,Train/Contacts/4_spoof_contacts.bmp,1
4655,Train/Contacts/500_spoof_contacts.bmp,1
4656,Train/Contacts/501_spoof_contacts.bmp,1
4657,Train/Contacts/502_spoof_contacts.bmp,1
4658,Train/Contacts/503_spoof_contacts.bmp,1
4659,Train/Contacts/504_spoof_contacts.bmp,1
4660,Train/Contacts/505_spoof_contacts.bmp,1
4661,Train/Contacts/506_spoof_contacts.bmp,1
4662,Train/Contacts/507_spoof_contacts.bmp,1
4663,Train/Contacts/508_spoof_contacts.bmp,1
4664,Train/Contacts/509_spoof_contacts.bmp,1
4665,Train/Contacts/50_spoof_contacts.bmp,1
4666,Train/Contacts/510_spoof_contacts.bmp,1
4667,Train/Contacts/511_spoof_contacts.bmp,1
4668,Train/Contacts/512_spoof_contacts.bmp,1
4669,Train/Contacts/513_spoof_contacts.bmp,1
4670,Train/Contacts/514_spoof_contacts.bmp,1
4671,Train/Contacts/515_spoof_contacts.bmp,1
4672,Train/Contacts/516_spoof_contacts.bmp,1
4673,Train/Contacts/517_spoof_contacts.bmp,1
4674,Train/Contacts/518_spoof_contacts.bmp,1
4675,Train/Contacts/519_spoof_contacts.bmp,1
4676,Train/Contacts/51_spoof_contacts.bmp,1
4677,Train/Contacts/520_spoof_contacts.bmp,1
4678,Train/Contacts/521_spoof_contacts.bmp,1
4679,Train/Contacts/522_spoof_contacts.bmp,1
4680,Train/Contacts/523_spoof_contacts.bmp,1
4681,Train/Contacts/524_spoof_contacts.bmp,1
4682,Train/Contacts/525_spoof_contacts.bmp,1
4683,Train/Contacts/526_spoof_contacts.bmp,1
4684,Train/Contacts/527_spoof_contacts.bmp,1
4685,Train/Contacts/528_spoof_contacts.bmp,1
4686,Train/Contacts/529_spoof_contacts.bmp,1
4687,Train/Contacts/52_spoof_contacts.bmp,1
4688,Train/Contacts/530_spoof_contacts.bmp,1
4689,Train/Contacts/531_spoof_contacts.bmp,1
4690,Train/Contacts/532_spoof_contacts.bmp,1
4691,Train/Contacts/533_spoof_contacts.bmp,1
4692,Train/Contacts/534_spoof_contacts.bmp,1
4693,Train/Contacts/535_spoof_contacts.bmp,1
4694,Train/Contacts/536_spoof_contacts.bmp,1
4695,Train/Contacts/537_spoof_contacts.bmp,1
4696,Train/Contacts/538_spoof_contacts.bmp,1
4697,Train/Contacts/539_spoof_contacts.bmp,1
4698,Train/Contacts/53_spoof_contacts.bmp,1
4699,Train/Contacts/540_spoof_contacts.bmp,1
4700,Train/Contacts/541_spoof_contacts.bmp,1
4701,Train/Contacts/542_spoof_contacts.bmp,1
4702,Train/Contacts/543_spoof_contacts.bmp,1
4703,Train/Contacts/544_spoof_contacts.bmp,1
4704,Train/Contacts/545_spoof_contacts.bmp,1
4705,Train/Contacts/546_spoof_contacts.bmp,1
4706,Train/Contacts/547_spoof_contacts.bmp,1
4707,Train/Contacts/548_spoof_contacts.bmp,1
4708,Train/Contacts/549_spoof_contacts.bmp,1
4709,Train/Contacts/54_spoof_contacts.bmp,1
4710,Train/Contacts/550_spoof_contacts.bmp,1
4711,Train/Contacts/551_spoof_contacts.bmp,1
4712,Train/Contacts/552_spoof_contacts.bmp,1
4713,Train/Contacts/553_spoof_contacts.bmp,1
4714,Train/Contacts/554_spoof_contacts.bmp,1
4715,Train/Contacts/555_spoof_contacts.bmp,1
4716,Train/Contacts/556_spoof_contacts.bmp,1
4717,Train/Contacts/557_spoof_contacts.bmp,1
4718,Train/Contacts/558_spoof_contacts.bmp,1
4719,Train/Contacts/559_spoof_contacts.bmp,1
4720,Train/Contacts/55_spoof_contacts.bmp,1
4721,Train/Contacts/560_spoof_contacts.bmp,1
4722,Train/Contacts/561_spoof_contacts.bmp,1
4723,Train/Contacts/562_spoof_contacts.bmp,1
4724,Train/Contacts/563_spoof_contacts.bmp,1
4725,Train/Contacts/564_spoof_contacts.bmp,1
4726,Train/Contacts/565_spoof_contacts.bmp,1
