sequenceid,xp,yp,rp,xi,yi,ri
11111111_LG_I2_Live_R_U2_3,382.04601650117,249.258771253769,41.1937931594799,379.364562223312,240.035952225569,104.564946546767
11111111_LG_I2_Print_L_D1_1,600.281046928312,199.236109914719,26.8039100087344,593.981430884015,208.241655688613,110.786473443435
11111111_LG_I2_Print_L_D1_2,351.434627605218,194.012621341303,71.7032599549341,362.488893529141,200.838781573285,164.005604136726
11111111_LG_I2_Print_L_D1_3,614.46835184469,274.969346749512,21.3103961681448,608.975862773718,277.069651914793,86.8610990104342
11111111_LG_I2_Print_L_D2_1,618.585104191589,243.265597985971,26.049299105831,605.796367257744,251.523318443129,103.116236722666
11111111_LG_I2_Print_L_D2_2,368.812130706378,209.815077739284,80.0853705185945,379.446405150386,210.915331845231,185.436171253577
11111111_LG_I2_Print_L_D2_3,403.317390470228,214.9459651119,69.808812538787,417.909670606477,208.916532953069,176.373701859059
11111111_LG_I2_Print_L_U1_1,349.212963229177,209.806387901972,78.156385928312,362.998371200606,218.624535780221,163.081521148009
11111111_LG_I2_Print_L_U1_2,628.299133021941,248.344386232525,36.5067246174943,612.423077210115,257.238512973082,120.801939157607
11111111_LG_I2_Print_L_U1_3,384.972441418345,241.695076474069,80.2188473334916,396.770398219357,254.089998414907,162.914802021936
11111111_LG_I2_Print_L_U2_1,554.436558624511,178.748711193103,23.5742035182886,539.430538349875,174.866835800974,96.1048581125079
11111111_LG_I2_Print_L_U2_2,366.111998299198,155.786202537703,72.6117941545973,362.872001490818,161.034532906035,179.970836304623
11111111_LG_I2_Print_R_D1_1,313.156816913466,227.341932479002,72.3788671516232,305.001237669913,226.357124675071,157.270536462936
11111111_LG_I2_Print_R_D1_2,328.199773973049,217.308294772006,70.4978959370393,321.064822572725,212.835509762604,159.511101226902
11111111_LG_I2_Print_R_D1_3,400.755413274621,200.363692736879,68.0281069700175,394.424744453992,193.235023275782,157.472343258148
11111111_LG_I2_Print_R_D2_1,373.333451425225,199.75696321323,73.5102119401966,368.972648775201,192.260960126151,171.825956406811
11111111_LG_I2_Print_R_D2_2,276.426239767373,210.304461060219,78.6798310339586,268.206423353203,205.56783165296,171.120219361421
11111111_LG_I2_Print_R_D2_3,174.138294183136,154.366409188182,44.0501331005441,190.797941385344,159.66215826387,190.267625635431
11111111_LG_I2_Print_R_U1_1,28.7499408357869,199.52227534526,23.1825723017255,29.7426630640245,192.215253691076,96.7645225079589
11111111_LG_I2_Print_R_U1_3,157.018441215193,116.766405162758,34.7394775044902,139.266931906672,117.927497056068,110.53271721996
11111111_LG_I2_Print_R_U2_1,603.216893638749,288.836652107734,23.6569400060439,596.62808283564,283.327892088987,90.4768541920968
11111111_LG_I2_Print_R_U2_2,362.572032310195,210.787316614319,72.0264385504116,371.258272795466,208.871672370255,178.750603801901
11111111_LG_I2_Print_R_U2_3,542.030767035649,169.609354402535,32.3885160394702,538.736396728254,157.033113978663,98.898185157789
11111111_LG_I3_Live_L_D1_1,376.306714702002,264.533943820148,47.7569928239145,382.502601965361,266.317230464857,106.988846558951
11111111_LG_I3_Live_L_D1_2,365.991807492662,252.541379371027,41.0315658174833,373.077472941926,256.122227615295,104.862683154949
11111111_LG_I3_Live_L_D1_3,369.468887281475,252.123312471265,42.0635550829905,376.464432536283,251.858019711622,106.349208434348
11111111_LG_I3_Live_L_D2_1,319.050293023111,246.822884171979,44.3288773373268,325.193915419186,248.831509732953,100.042309356203
11111111_LG_I3_Live_L_D2_2,320.176583087491,239.255111107925,45.3809013741112,325.610403616443,228.508758118439,106.924778225348
11111111_LG_I3_Live_L_D2_3,323.205358885716,243.430133747868,45.1107063613654,328.728074431675,247.354438424736,98.6415768934417
11111111_LG_I3_Live_L_U1_1,407.521730970046,243.526108470803,47.9206713270015,412.799906716431,248.552410654699,105.622244901646
11111111_LG_I3_Live_L_U1_2,400.384303304819,251.536141403465,46.453759559826,406.592218946953,249.240390404791,110.219945995823
11111111_LG_I3_Live_L_U1_3,397.189439367571,253.779346569897,45.0477891188524,403.657476082947,258.377390637459,107.329070869535
11111111_LG_I3_Live_L_U2_1,334.010284578612,225.392929775724,45.350471952849,338.807272644904,227.056822398662,106.445232379869
11111111_LG_I3_Live_L_U2_2,339.457623632463,230.785083460346,42.6597363484523,344.612237170394,231.637363816822,106.674766668724
11111111_LG_I3_Live_L_U2_3,337.417837951759,226.101400827362,42.2014030864229,342.280514530135,229.652506675555,105.266422991298
11111111_LG_I3_Live_R_D1_1,378.690779925742,255.596224521604,48.9343695708988,373.98618610964,256.167441175994,106.306173943526
11111111_LG_I3_Live_R_D1_2,380.78457626454,256.925731833049,45.6851982225529,376.480291647926,254.585076552144,107.270719240812
11111111_LG_I3_Live_R_D1_3,379.700725552943,255.627900780189,47.9637077600279,373.811210253331,251.849890996178,108.536999693606
11111111_LG_I3_Live_R_D2_1,360.276255283838,245.975695546261,40.0955332733356,354.059281018396,239.59238896025,100.121883575843
11111111_LG_I3_Live_R_D2_2,358.458132374999,250.298458710031,38.2615953691064,351.533080409963,248.895168650193,97.8818469574105
11111111_LG_I3_Live_R_D2_3,360.117141491419,252.39234551021,37.2418639815664,354.906360585596,258.188410252848,92.2260144216871
11111111_LG_I3_Live_R_U1_1,387.545375717247,276.667872199963,39.0566715094656,383.30261956793,282.154392755342,103.399225110715
11111111_LG_I3_Live_R_U1_2,383.032419605391,270.568103811984,37.7148320369728,377.716536435651,271.184819736337,105.436452538133
11111111_LG_I3_Live_R_U1_3,385.555974928522,267.835982960554,38.2669834320281,379.3063138146,269.896236780009,105.191121166842
11111111_LG_I3_Live_R_U2_1,391.353891118827,255.881245135835,42.0084158332409,386.903615375757,248.504521551129,102.23849489994
11111111_LG_I3_Live_R_U2_2,397.3071119198,252.241824634915,41.8436413688067,395.099345034295,242.693712675575,104.803012696667
11111111_LG_I3_Live_R_U2_3,393.970885179364,252.592404366137,42.681040448841,389.621744988273,256.245903159659,97.4450631709164
11111111_LG_I3_Print_L_D1_1,623.898939045908,212.687883869233,22.1293917330471,616.812622509007,204.921790872552,87.722020270212
11111111_LG_I3_Print_L_D1_2,249.799166186226,169.451361596131,75.9798533713103,256.368884358517,165.020010610655,167.510322410798
11111111_LG_I3_Print_L_D1_3,632.109637899442,291.382553520323,21.2611960963308,626.769782745315,281.690612252095,87.0832280243142
11111111_LG_I3_Print_L_D2_1,619.360213351211,172.233232781544,25.5084109951253,604.611656287664,165.495061384446,94.0617430043107
11111111_LG_I3_Print_L_D2_2,581.303416640045,239.393687178043,24.6205775136226,571.227121982884,245.598774608003,97.7059638528357
11111111_LG_I3_Print_L_D2_3,576.73749880055,236.058736133295,26.9611227987635,562.720888162961,242.104678252529,105.721871502356
11111111_LG_I3_Print_L_U1_1,632.495860989358,277.925685984309,23.9765146128967,617.506555253598,279.549117661121,98.3757113903817
11111111_LG_I3_Print_L_U1_3,627.192918262023,257.522303155286,26.4000739204469,613.081689907063,266.444234999301,104.469564657711
11111111_LG_I3_Print_L_U2_1,397.487479012527,171.231860830999,78.7299101788453,391.383967609861,155.132711143017,178.400904408358
11111111_LG_I3_Print_L_U2_2,-0.999508780897362,156.028590654668,26.3675979747086,5.72283634730655,154.985030277098,94.8264400594225
11111111_LG_I3_Print_L_U2_3,26.0097767856693,200.269679547348,20.3151576917948,30.3147898534517,198.476276408194,84.9905246564671
11111111_LG_I3_Print_R_D1_1,25.8518042633974,139.066019007676,22.1207190805201,28.7887028561722,136.325436137391,93.9710107964763
11111111_LG_I3_Print_R_D1_2,359.978343263296,213.366313810644,66.4717256032379,352.279647317711,209.400774378622,165.673166625218
11111111_LG_I3_Print_R_D1_3,304.52509740365,170.512159462376,65.4003225833187,296.113296517159,159.803846850033,165.371163835768
11111111_LG_I3_Print_R_D2_1,324.119395044268,173.476050732744,66.6027387064478,313.456423702775,164.718929703663,170.251623282313
11111111_LG_I3_Print_R_D2_2,23.3138312901443,301.81731918639,21.5631780824732,23.1346932453232,300.978267243448,88.5126700834923
11111111_LG_I3_Print_R_D2_3,7.80844424641471,114.305668845551,26.1896883438231,17.1294924637663,104.385097172142,102.845094346209
11111111_LG_I3_Print_R_U1_1,90.2569968725251,121.611552817627,24.0618448344307,84.8272206516042,115.980080100131,92.7165173688426
11111111_LG_I3_Print_R_U1_3,332.032856218465,199.487998711738,28.9488986140232,332.971602859283,199.787272139272,124.423581764223
11111111_LG_I3_Print_R_U2_1,324.408586274834,102.777908668869,23.6875847115901,319.740397722475,95.2251113463348,101.028285452641
11111111_LG_I3_Print_R_U2_2,632.983038184889,239.486044936018,24.9625462304693,618.00749914164,242.937790586972,95.5777798621027
11111111_LG_I3_Print_R_U2_3,396.40548039186,201.079863179219,77.8998611019266,410.496780747875,214.337130602372,170.774128071654
11111111_LG_I4_Live_L_D1_1,346.963082433621,245.624172753256,46.6089140409051,350.873764509719,247.357706335792,105.736899687531
11111111_LG_I4_Live_L_D1_2,347.008099677535,245.8122189268,46.2688408463515,353.468274797212,239.125532144779,110.077918809464
11111111_LG_I4_Live_L_D1_3,352.892240517689,242.279680807267,45.1674774345611,358.327160352475,242.26553012587,105.221751611016
11111111_LG_I4_Live_L_D2_1,332.982467261834,249.342351789115,42.5017673074462,339.916229389573,241.573617253539,104.312743574288
11111111_LG_I4_Live_L_D2_2,339.488224339845,250.156167818088,41.4670169926648,346.794985866735,242.491056770348,103.643967590572
11111111_LG_I4_Live_L_D2_3,341.421448472415,245.465560046189,41.8144395878873,348.291752690671,248.54392752818,99.5908385348972
11111111_LG_I4_Live_L_U1_1,425.176550585975,243.112106478446,44.8356255815339,431.381795268682,245.033474928068,106.627407643888
11111111_LG_I4_Live_L_U1_2,426.926386579548,242.502943015258,45.2852585183829,433.254905346001,245.264409813719,106.998884893757
11111111_LG_I4_Live_L_U1_3,386.511584546855,251.020770035253,47.0139659196947,392.596446769274,253.086818036335,106.872789191505
11111111_LG_I4_Live_L_U2_1,323.676889149755,225.302728368655,42.0354904089082,327.08840515569,214.015532045083,113.178026544817
11111111_LG_I4_Live_L_U2_2,321.754051875709,226.058836053221,41.5363264263452,326.316272691172,233.442106554533,103.019018210294
11111111_LG_I4_Live_L_U2_3,329.431012585393,228.09629184408,40.5476970704623,334.229506339407,235.389723792742,103.715190906059
11111111_LG_I4_Live_R_D1_1,388.746141929945,243.987516650048,41.2237183987443,384.052535006029,244.175142844034,106.637806407656
11111111_LG_I4_Live_R_D1_2,381.157056973086,241.618576302363,40.5965583268159,376.502189005593,241.896698102846,107.033420599072
11111111_LG_I4_Live_R_D1_3,388.528217584114,241.410947445428,38.7239646806617,383.140179621621,240.91030210723,106.122968858426
11111111_LG_I4_Live_R_D2_1,359.662897974996,244.43216497961,40.3548034262507,352.921325617887,240.682456456397,97.8303392687848
11111111_LG_I4_Live_R_D2_2,367.077564743041,249.271679596505,40.0205884029895,361.069498396864,247.932171815489,97.029442197279
11111111_LG_I4_Live_R_D2_3,369.432612087519,244.11345470799,41.6962932398892,365.005363006541,252.003403022692,92.7416880991146
11111111_LG_I4_Live_R_U1_1,376.481984335387,268.249297706567,36.7442917111702,370.774690204012,267.418930025916,106.886937723593
11111111_LG_I4_Live_R_U1_2,376.996440132656,263.28731753091,35.3619571227484,372.281357671171,266.416544892361,103.20810380866
11111111_LG_I4_Live_R_U1_3,376.323425642958,265.213783255547,36.2587793750298,369.759457861316,263.292920880964,107.642176425574
11111111_LG_I4_Live_R_U2_1,376.151220065223,245.799472132132,36.4262977096567,371.04882579104,244.484163070259,98.7371611150786
11111111_LG_I4_Live_R_U2_2,378.874748405438,250.609658773422,35.3609741554652,371.365257067316,248.044151820306,99.9206582734449
11111111_LG_I4_Live_R_U2_3,375.206972408019,248.585857512109,36.7054484555122,369.22633293701,246.692177120191,99.1471983100888
11111111_LG_I4_Print_L_D1_1,152.776560062279,120.473422455048,22.3929105019419,150.450614775612,119.172123634643,93.117452814569
11111111_LG_I4_Print_L_D1_2,72.0673872549689,259.98921082441,41.9682494782287,64.6812592792693,254.990834231185,125.730969329856
11111111_LG_I4_Print_L_D1_3,374.861760237959,173.700774691446,72.1172467701078,384.249087044636,171.077554022853,166.978670974093
11111111_LG_I4_Print_L_D2_1,571.12296540908,228.745482456408,30.1922550930552,559.25030474321,233.898432967622,126.345036011512
11111111_LG_I4_Print_L_D2_2,566.932344743334,350.472537122488,21.8793790765366,563.335644997879,347.620418360924,86.3306497621598
11111111_LG_I4_Print_L_D2_3,49.3777303752534,163.872130116982,21.6332590267259,43.5999730751347,162.501481826819,86.5753953944008
11111111_LG_I4_Print_L_U1_1,625.405092469317,270.661667081722,26.2648981377201,610.545576889081,279.237756896622,112.29820164646
11111111_LG_I4_Print_L_U1_2,326.083383652243,250.591696144071,29.6085083891853,314.850858998191,253.284296326907,127.188101698643
11111111_LG_I4_Print_L_U1_3,375.528499740399,243.515469142212,71.6090030855025,384.421691927769,251.044445435114,170.906187090912
11111111_LG_I4_Print_L_U2_1,378.575002096304,186.607589716563,66.5552041765825,369.078874800446,173.643903430616,173.78879984593
11111111_LG_I4_Print_L_U2_2,317.664630198676,198.747652154212,67.4226194952483,308.961899951205,186.907492787735,175.608074345149
11111111_LG_I4_Print_L_U2_3,399.011001075857,121.090307824976,38.858624965974,397.30543750792,116.681301831446,138.281974522826
11111111_LG_I4_Print_R_D1_2,1.53552115317836,200.374303157665,22.0151080330761,-2.54752507264423,200.742605240628,103.721623887504
11111111_LG_I4_Print_R_D1_3,14.2806985091417,189.198756260285,21.8972090586661,15.6179585998954,186.978226695856,86.4715635005575
11111111_LG_I4_Print_R_D2_1,1.26321011174791,168.058989555525,32.1293375129332,0.1041903692004,175.37634320913,113.085394941837
11111111_LG_I4_Print_R_D2_2,464.717414238982,295.058177122133,24.0531725566481,465.156044412257,295.510434649234,104.195099165279
11111111_LG_I4_Print_R_D2_3,15.300262932546,196.07814835581,20.5259946929128,13.1418831914114,196.512614087827,86.4821806351739
11111111_LG_I4_Print_R_U1_1,45.0239972193015,283.110611739121,18.2345960471747,46.4796287038198,282.442930005709,83.1427544820484
11111111_LG_I4_Print_R_U1_2,100.629698538361,366.589302279305,24.0023743032642,97.325841544882,369.487510480455,98.239591407044
11111111_LG_I4_Print_R_U1_3,309.11443819088,191.735631324369,59.0920001346554,300.784149532773,194.922491066885,154.902329062274
11111111_LG_I4_Print_R_U2_1,329.291032371047,206.745127457905,68.6436986436837,342.767364226448,209.59094741591,180.184921153727
11111111_LG_I4_Print_R_U2_2,615.920160116785,247.140493916149,21.4349052454796,607.623598254648,249.588874373597,90.1543192746355
11111111_LG_I4_Print_R_U2_3,627.719022392096,212.979741409633,20.3008502408785,624.292166710729,206.182160225097,84.4934217036747
11111111_LG_I5_Live_L_D1_1,362.485485038755,241.377672788076,40.6066060213341,369.90502636825,237.142806433928,107.887403990739
11111111_LG_I5_Live_L_D1_2,371.467146685042,237.906021266894,43.6214731754654,376.636649969769,238.225380809302,105.773394039726
11111111_LG_I5_Live_L_D1_3,371.089357657665,237.668864415021,42.7090085537092,378.784580549895,227.180827450546,107.616892885952
11111111_LG_I5_Live_L_D2_1,342.221127907645,232.921419204775,37.3651573899209,347.599438469532,222.183757958496,107.184303725283
11111111_LG_I5_Live_L_D2_2,336.162729657403,231.798762345773,35.0752015824822,342.058930194014,219.529200142005,108.056808838735
11111111_LG_I5_Live_L_D2_3,335.033577782244,225.734695409621,34.0267452791215,340.411324251709,213.600581122748,108.1835243468
11111111_LG_I5_Live_L_U1_1,367.12913401554,247.691801001121,34.517711752336,375.080430502176,251.877994325595,107.472046877279
11111111_LG_I5_Live_L_U1_2,390.815761677208,254.583659399475,26.7014124857397,398.439251952607,258.822468370035,107.811766720267
11111111_LG_I5_Live_L_U1_3,392.485622351004,257.114660357711,26.5236163615192,400.710399672346,262.761485920425,106.649748723294
11111111_LG_I5_Live_L_U2_1,304.745627319412,220.364519597168,24.0614779153614,308.906420191918,231.560020028763,97.4456640020448
11111111_LG_I5_Live_L_U2_2,309.790607948839,227.050931242934,23.5312504010803,304.017616649899,234.859542118965,91.3875334371828
11111111_LG_I5_Live_L_U2_3,312.068171067011,230.927211273351,20.6894477444774,305.446198740724,226.22890903048,86.3051519793352
11111111_LG_I5_Live_R_D1_1,398.817956826418,239.862512679218,33.9880101402746,396.423212603464,229.099502076411,114.924636453022
11111111_LG_I5_Live_R_D1_2,399.054258643262,243.494494106246,33.5377689155988,393.984971922424,244.097418185023,107.056828583824
11111111_LG_I5_Live_R_D1_3,400.141094331032,241.84664108592,34.380989557101,395.33951840469,245.243538142672,106.957356995291
11111111_LG_I5_Live_R_D2_1,370.771199706257,245.010103783837,32.5656537048201,364.763898687331,235.367847013489,103.504454420545
11111111_LG_I5_Live_R_D2_2,372.392795793211,246.140767930661,32.7009939733106,364.041939238725,236.70440278804,102.804889259019
11111111_LG_I5_Live_R_D2_3,372.342401308921,243.080991717948,30.5274210960752,364.57379066109,234.046971474892,101.728426186245
11111111_LG_I5_Live_R_U1_1,382.15514414865,272.551008410188,34.3927247815206,375.824559712377,267.012443626191,113.192192825225
11111111_LG_I5_Live_R_U1_2,382.189053617481,264.811247309528,28.3437456115204,374.524600490714,264.830075786398,106.350740660994
11111111_LG_I5_Live_R_U1_3,383.961867796715,265.364252779678,28.0182222680205,379.767890056693,264.514831445332,106.520061143027
11111111_LG_I5_Live_R_U2_1,360.436306173043,231.945714575141,27.6774457481678,355.648143185353,236.244420304074,95.7716412683067
11111111_LG_I5_Live_R_U2_2,351.287126849258,230.503106812972,21.6983939585775,351.760689737946,237.375755597038,94.0883286612482
11111111_LG_I5_Live_R_U2_3,370.426887060499,239.278430871507,21.9937402235211,369.823606330653,244.326227312168,93.8318729674513
11111111_LG_I5_Print_L_D1_1,27.6695803915831,105.703279416274,19.1494999051356,28.8513205870822,102.808465670412,82.3474692445061
11111111_LG_I5_Print_L_D1_2,369.314994599423,242.249078209764,62.3497467405051,380.892528540553,248.491907758113,176.316921037144
11111111_LG_I5_Print_L_D1_3,327.470043706859,209.630726363831,59.4802210777248,336.994173627521,216.750238169575,167.245700436361
11111111_LG_I5_Print_L_D2_1,566.791693067274,163.546596972333,35.7148913913853,559.435236757207,171.135536282215,119.79468553903
11111111_LG_I5_Print_L_D2_2,280.005505377595,190.68208237639,43.0911860987386,294.589724342051,193.253528111279,178.942443984412
11111111_LG_I5_Print_L_D2_3,362.289447446403,221.177867013715,42.5320567792043,371.994952218755,227.936924193887,162.925059611182
11111111_LG_I5_Print_L_U1_2,625.281820457091,192.502127957047,19.4795164873501,621.798250476718,187.925083789507,84.8346921044375
11111111_LG_I5_Print_L_U1_3,343.040143919113,129.496010772099,36.3209945781724,352.00993331612,138.091863389354,163.417539722715
11111111_LG_I5_Print_L_U2_1,142.507655085831,175.457455919551,34.0183955140953,143.135899031473,169.643004801676,116.568595798773
