sequenceid,xp,yp,rp,xi,yi,ri
0043_PRNT_L_2,312.513716800892,232.090856128238,44.0407937059069,321.646353168108,235.235025061431,135.079045029987
0043_PRNT_L_3,297.98367490696,247.4950767271,43.8264330323382,304.083045572475,250.086952200018,138.688317737551
0043_PRNT_R_1,367.964784243486,238.98690641839,44.3459026306498,359.459483322931,236.442715982586,133.825734663932
0043_PRNT_R_2,448.46261603732,238.965592501553,49.5877815313628,443.536321370536,240.798124500787,134.014629600831
0043_PRNT_R_3,464.375340035042,240.371500715999,48.6453430699331,460.783275554875,239.770603655678,133.770220168557
0043_REAL_L_1,359.308721657613,279.594874984009,45.5606660760302,364.749224161759,278.432774350919,136.693202940155
0043_REAL_L_2,347.736796776247,251.121606622521,42.8200998059127,353.382059045964,251.255176377221,134.355074608857
0043_REAL_L_3,340.636436885269,246.975956514065,43.7679904354279,344.180177944424,237.300305879472,139.689761622078
0043_REAL_R_1,332.636092091621,237.732305074994,47.9204421495919,327.809505565002,239.650772493238,134.542989985699
0043_REAL_R_2,301.098442647708,255.594105568499,45.3629327360862,298.854140713619,255.450734702022,133.899792827317
0043_REAL_R_3,312.744256129505,237.594512654603,46.9946108931943,309.514702332902,232.451274418426,135.445838394159
0044_PRNT_L_1,355.938261527766,222.831058777422,38.747468349529,354.91143104091,230.167812819531,137.369207569083
0044_PRNT_L_2,303.772907216008,213.074220368333,41.4783128042858,287.306551104504,222.032883472886,164.521290630677
0044_PRNT_L_3,315.615073907786,198.168280110098,26.7509854567173,316.423804851986,196.192630583835,99.4722650495307
0044_REAL_L_1,275.239534300135,203.267851949455,56.3973131519766,276.687716449935,208.010572153391,129.393482305677
0044_REAL_L_2,320.308472249147,212.739631829177,56.0032514563435,323.279200080065,216.459833031603,135.073593140756
0044_REAL_L_3,346.78811448556,247.768529623866,52.6411169497303,349.768047035561,245.845376204974,131.812476622922
0045_PRNT_L_1,300.511141092069,198.467450174685,47.9263263006783,308.361317649569,184.85168956768,137.629711072604
0045_PRNT_L_2,357.136758284739,198.279467766715,53.4883361456848,362.627925794998,195.216269646997,133.664731032955
0045_REAL_L_1,306.987160082041,235.965610436964,56.0765437729718,311.480142166681,234.60348504428,134.735294591705
0045_REAL_L_2,340.404236592823,233.494619981797,59.9573356345398,344.410593397279,235.421348491961,132.358263194049
0045_REAL_L_3,339.757418567486,226.204108283199,57.5531294518905,342.071225931351,227.162622605894,133.076368430787
0048_PRNT_L_1,279.409056994513,215.05538498344,59.3788729142065,287.315877520564,213.044222793383,143.50721240177
0048_PRNT_L_2,314.4964732965,247.201168656987,58.4291243304668,319.946896189395,245.672890037896,142.396901833312
0048_PRNT_L_3,285.489749191691,212.405310042676,58.8731443170106,290.710682313238,210.668704315363,143.389331076705
0048_REAL_L_1,329.742851772077,243.613929030818,68.0492371766938,338.913412400224,242.438580848279,133.192622630902
0048_REAL_L_2,321.143895386361,287.665129252198,62.6763387736422,329.017990152465,290.181584620126,136.640627736525
0048_REAL_L_3,279.430498643127,264.8567226347,58.0612894073486,289.121777058232,266.632939641988,135.524238307631
0049_PRNT_L_1,323.079827897865,303.533249412605,52.9336491444341,324.437881374665,295.910345393177,122.866446414264
0049_PRNT_L_2,291.275979534738,254.305136063747,52.6318975520112,292.579917078265,243.98814442926,125.703600204281
0049_PRNT_L_3,271.612413314032,268.551124397026,55.045257188256,275.794430412958,261.292194744905,124.816817465488
0049_REAL_L_1,292.185236648375,197.870686635021,48.3608994412391,295.432963628163,192.372163942487,115.481814308833
0049_REAL_L_2,339.55209123737,256.859978980183,55.8040164478727,344.007697410769,259.541514078399,117.154112651577
0049_REAL_L_3,314.171446184055,237.913631893079,54.0916290783417,317.942731284936,228.738201760133,126.236158687153
0050_PRNT_L_1,334.423783959456,262.473326451905,56.4989982973414,350.198389664141,262.435699360175,138.219014540616
0050_PRNT_L_2,330.587051161584,292.995073670412,53.482067357053,343.296625392238,294.2661693772,129.184175943016
0050_PRNT_L_3,284.008941290396,275.267524382522,52.9832404078473,298.060855114133,277.35047041192,127.552877557354
0050_PRNT_R_1,272.633386724145,250.672770897372,56.3697629254895,269.764705468414,244.427208021514,140.7041300683
0050_PRNT_R_2,338.110134009866,241.133917045628,55.2245775803247,333.510316556147,240.275327441545,136.869959668836
0050_PRNT_R_3,288.310149697815,238.425791782283,56.7650440368886,285.334986647802,228.774886846504,141.341773925471
0050_REAL_L_1,303.335775464775,200.050166413648,66.225240669398,309.007612350245,207.842100512676,136.605607356029
0050_REAL_L_2,307.462800449728,228.096639186349,62.8410724510836,313.857385172353,225.277405572692,137.165200842036
0050_REAL_L_3,316.96062495077,223.832692345376,61.3389736568819,324.295121855404,223.795938462049,139.120602325293
0050_REAL_R_1,298.982509470023,263.543393244537,60.2688068761826,294.28596051973,260.88147526408,137.372566575728
0050_REAL_R_2,311.848154145774,221.094325471261,60.8935161380397,307.560841987535,213.002815244616,140.310471528219
0050_REAL_R_3,325.630436098026,233.083351777662,60.5640775046667,320.243143363999,228.3045724044,137.24852438312
0051_PRNT_R_1,356.839840830564,196.548908348684,56.2547615159476,354.703149703342,201.760823481903,137.329585208069
0051_PRNT_R_2,319.946849870106,247.53597834069,56.1231467555679,317.251202459761,253.623054799952,135.440453427297
0051_PRNT_R_3,342.176943164773,225.541590310535,53.0289296339365,340.984277265722,227.795079631513,130.743400516004
0051_REAL_R_1,292.108732948067,247.229811003062,48.7486079149597,289.845889335458,246.057337198771,135.300310207171
0051_REAL_R_2,315.440342967529,249.241087051407,46.2722430550098,315.508286106777,242.96716677381,139.156430073364
0051_REAL_R_3,319.591120254195,233.702055593303,46.1107533652379,317.080618517091,229.87624610989,139.122705974599
0052_PRNT_R_1,299.163232055194,244.927208962012,51.2290892190475,290.202054138864,249.531967113665,131.279747128132
0052_PRNT_R_2,304.423148059468,201.903204218121,49.8866148773007,297.976517419559,204.677285636277,134.518578703147
0052_PRNT_R_3,335.004545681113,242.145585958003,49.1280713504614,330.304710633275,241.215651539898,130.716584237358
0052_REAL_R_1,316.608738729516,239.030693122781,61.4012585367679,314.40072106921,230.493182869978,136.143617715889
0052_REAL_R_2,335.632864015711,237.273372709208,59.5278389369676,331.241120754055,232.573064246301,134.989943648195
0052_REAL_R_3,319.672506551342,234.797165344968,59.8297236278382,314.698571153668,229.831820327718,135.964556310232
0054_PRNT_L_1,361.223529093171,259.861715344437,45.0735904786093,366.104745897281,268.134430064916,135.971720418558
0054_PRNT_L_2,320.365632371974,237.099243752311,44.8848080780195,322.114089183974,240.595732399657,124.741071490796
0054_PRNT_L_3,285.039522964781,233.753874359731,42.6314167545147,283.819007423402,237.803576678201,115.527750098064
0054_PRNT_R_1,318.892077854067,204.594620674589,43.3290415157221,313.686460127472,204.415319606616,124.895507388006
0054_PRNT_R_2,295.280820812361,203.730361854295,46.3864778788897,289.214481509731,209.046403113132,136.594917036766
0054_PRNT_R_3,301.279503859146,236.829713409282,45.952749021255,297.017158888543,240.372037313861,133.421137031374
0054_REAL_L_1,312.58413389303,243.02335150775,53.9769712545241,318.395227235378,241.864115790571,135.685643902029
0054_REAL_L_2,319.197678945041,241.440444657318,43.1905596356298,323.272730729589,237.875292244871,108.907644580742
0054_REAL_L_3,297.608969278512,215.656164493323,42.4455092031001,301.306171531774,214.134691480459,118.829187881939
0054_REAL_R_1,306.658079192926,236.333114223819,44.5833826326568,305.163265053402,239.041957929969,127.405633312681
0054_REAL_R_2,308.223058413777,244.834746488033,39.0051063333806,308.336671752376,246.245220560027,111.957160241207
0054_REAL_R_3,342.764327709687,222.084955651471,42.3629864983899,341.479274034092,218.851071376029,117.477491977478
0055_PRNT_L_1,279.626542614663,244.912555640356,40.147177983911,288.59845837128,251.510403274277,131.127118293414
0055_PRNT_L_2,335.146843480834,245.758865951166,42.6439630164289,342.695171467965,256.249930825102,134.929162130194
0055_PRNT_L_3,323.941654886635,235.169054231272,41.9362323390259,334.73374676712,239.879457763832,138.384872656009
0055_PRNT_R_1,316.044175678646,237.006129215454,35.6256943793003,312.054531962989,237.300957210087,113.788423657158
0055_PRNT_R_2,347.901750651954,240.437162110003,39.0163605156484,346.021208957456,241.951039148941,121.974610448205
0055_PRNT_R_3,340.571726010791,217.864981158967,38.7894576236203,337.729403716603,218.654110035625,121.990395864853
0055_REAL_L_1,331.030834059934,230.923192039404,36.8652515371133,340.911769631034,232.738210551272,126.472351051724
0055_REAL_L_2,341.461191594529,249.910921527228,33.3908629126784,349.069035481823,245.787323736553,123.060325983582
0055_REAL_L_3,351.965017868698,242.940109496454,34.9054320617585,357.527913482477,236.427817668157,121.83189420641
0055_REAL_R_1,323.198682981959,235.073348978775,42.0694625547847,316.058635806945,228.83842897082,131.861907563866
0055_REAL_R_2,284.926206182436,255.832803372823,39.0480272209504,279.132641771695,261.307072118942,123.002933388469
0055_REAL_R_3,328.078216144123,244.60415683773,34.8004751361102,319.402156045503,232.006947783291,132.33451593264
0056_PRNT_L_1,323.941654886635,235.169054231272,41.9362323390259,334.73374676712,239.879457763832,138.384872656009
0056_PRNT_L_2,329.787613903655,236.73763037756,46.4962922016533,338.170079751693,235.948784598096,135.330379699082
0056_PRNT_R_1,362.652858235014,214.618017900213,43.8383131636226,365.981009408715,218.451348734002,136.594393871368
0056_PRNT_R_2,320.331786937051,247.324699346321,42.9790319420413,322.618247368532,251.895650280027,135.142029503615
0056_PRNT_R_3,299.022900610483,276.232284812626,41.7094153919363,294.214626098724,279.350408912736,129.144119559865
0056_REAL_L_1,338.892442130978,206.320804511947,43.6450753580665,341.387215205805,204.172569127649,122.507598143463
0056_REAL_L_2,308.791586380137,251.727097104784,39.9294155711377,311.629209805807,248.931717332929,114.267250096463
0056_REAL_L_3,325.043107422992,238.557084564781,41.6882323345322,327.794029954492,236.248460205836,120.287317508412
0056_REAL_R_1,336.209002592775,242.02069392633,42.0998497680446,335.94275835188,242.157301084623,121.976803256819
0056_REAL_R_2,321.87132588068,252.046513699126,39.4928815424321,321.822458523852,246.115326644027,119.547544953851
0056_REAL_R_3,312.951130453758,232.922927502744,39.0731337245725,313.634914284833,233.285991240363,119.559550458084
0058_PRNT_L_1,368.163051969362,239.495673806811,44.33185066244,379.883263064519,234.734733509854,134.183704232118
0058_PRNT_R_1,384.864306243142,241.227718852589,42.3963440911214,386.513080723928,240.167325270675,133.771459949775
0058_PRNT_R_2,445.033927408181,239.949049266737,42.5853177512929,442.730170555192,238.512643065289,134.680487140426
0058_PRNT_R_3,320.646232034622,233.813017918492,42.1002282646211,318.382251034493,230.219140400441,133.612593259179
0058_REAL_L_1,334.834930722559,293.367952819915,34.5912651598556,340.086179602227,294.04322596863,111.650944743597
0058_REAL_L_2,315.297475103229,256.666284628319,36.8607990126062,318.405667150817,257.726738095052,121.611921542504
0058_REAL_L_3,336.242205536878,254.63133899334,39.9227406318945,342.21981959303,256.877208276693,119.767132479794
0058_REAL_R_1,302.176644243144,250.292729540391,42.9878888329021,297.30178265279,251.877061589879,131.056863161884
0058_REAL_R_2,321.161064498942,241.108060813802,36.168508340389,317.394630978783,244.015161541354,118.447518478015
0058_REAL_R_3,326.560741065206,240.577093316589,35.2020101177317,322.938923785301,244.282048024814,116.0967801694
0059_PRNT_L_1,304.851042042219,200.412480657815,46.7690534793219,321.844752248734,197.464880808814,139.436584130623
0059_PRNT_L_2,322.619701818377,245.677144529143,47.0473142822344,339.539562034374,243.372330924882,138.925184922441
0059_PRNT_L_3,320.733785889388,236.879480147738,45.9254107915619,337.25734280071,237.203795050677,133.738418806704
0059_PRNT_R_1,334.270777856711,210.280030798564,42.7665498329854,327.350768438768,212.556475303858,127.294890675251
0059_PRNT_R_2,292.149678105629,217.651521247215,45.5961346250162,285.846751008209,219.693741124697,136.899502963687
0059_PRNT_R_3,354.454575594183,255.553253048807,44.7682549840616,347.106352826218,256.25228714634,134.183307450051
0059_REAL_L_1,332.021933438379,299.657288057733,45.24864769096,337.410665645536,302.309685295306,118.835122405424
0059_REAL_L_2,336.370881062221,234.88156930279,49.1594438923222,343.411683762383,238.142216651647,127.748799228949
0059_REAL_L_3,331.313967962981,200.783121240168,48.2273192838854,337.5145674031,203.663366794793,131.044552131812
0059_REAL_R_1,319.602808812477,236.831293918033,45.4583539487129,316.090905420609,236.803242659386,117.167624532486
0059_REAL_R_2,318.609549606166,247.725658078877,46.064394494574,316.558375563274,251.586203988262,126.217176671435
0059_REAL_R_3,319.286505459001,246.121496893425,50.0135154274057,316.260947468447,248.67699068016,131.43765861388
0060_PRNT_L_1,321.569895880174,249.174357795607,38.3063601426347,328.380211238611,255.198895846943,116.535528813551
0060_PRNT_L_2,335.300318607642,253.609830239421,39.5777816164052,343.493242186767,259.739034478181,118.346715466157
0060_PRNT_L_3,315.631766596601,249.507193266964,38.99710736324,323.719939657152,254.113251060223,116.660432577154
0060_PRNT_R_1,360.032003808111,239.96333688344,48.3904083743705,350.222969064622,237.970200686847,137.758095082814
0060_PRNT_R_2,389.826902587754,242.309199026303,44.7688046553401,378.068998186878,238.749034175018,128.435812610257
0060_PRNT_R_3,368.201989936219,287.494661477793,45.5429572664031,354.943692123265,290.476328265755,129.061246852284
0060_REAL_L_1,295.383387483896,268.367566184121,45.3026674390816,303.347999414662,277.271294960514,133.475401960359
0060_REAL_L_2,308.497711895712,241.280467399813,39.8045920667832,315.399219143063,246.62141916931,136.342505362838
0060_REAL_L_3,348.905136299373,258.207442680609,38.39285560355,357.27344477945,262.266864126078,127.486518546099
0060_REAL_R_1,321.771840795817,269.192704158071,46.6521842514213,316.309076730315,266.812683923639,138.319532942239
0060_REAL_R_2,298.972826902114,184.407613168578,47.8709973476034,292.535569905904,187.735661257302,135.804543805478
0060_REAL_R_3,274.731981209928,248.082161736139,43.5320516163416,271.594974006673,248.997705398528,128.785808218397
0062_PRNT_L_1,345.352042624087,230.29653369353,28.6225776251481,349.088442846183,223.003896080632,122.446508761445
0062_PRNT_L_2,319.01669682755,229.728237496221,31.3416778196297,326.761380958556,227.705396302182,127.664827988368
0062_PRNT_L_3,311.956862802976,211.562295487969,33.628357974158,317.997481235582,208.417669543599,134.946884763434
0062_REAL_L_1,336.037100736663,233.499710696151,33.0335320288704,344.464994593249,235.08075041988,135.330362957023
0062_REAL_L_2,302.190227676983,264.809332428786,34.4791329245722,310.312064345041,264.517708356767,134.384212873181
0062_REAL_L_3,292.37753807295,242.0431576838,29.5608340473048,296.589563931422,238.484890241134,129.440217610497
0063_PRNT_L_1,286.99027765596,277.041272263075,31.5898953120294,290.196363148416,270.651204577906,131.514397811285
0063_PRNT_L_2,287.679642237248,216.934838904491,32.938653971991,291.362139050782,212.239970684234,134.981031506541
0063_PRNT_L_3,329.100232990759,238.108706891157,33.7329900959804,335.164537759892,232.65782857095,133.189979455114
0063_REAL_L_1,356.903225648373,242.031821376234,36.738581785184,358.815681656853,230.374054658287,132.401319900309
0063_REAL_L_2,329.253280782574,230.930541790348,33.7219343931518,331.580676236213,223.52947943038,124.166471817474
0063_REAL_L_3,333.570505131484,250.821370951796,31.4170746720828,335.444966063915,242.775511309812,117.23059026898
0065_PRNT_L_1,326.277388721571,286.568762950888,41.1285229890697,325.595721959703,288.395674875199,117.971613848999
0065_PRNT_L_2,285.318782557855,250.157084468428,47.0660620269235,285.889991669424,255.23586024855,128.061210598434
0065_PRNT_R_1,361.861693761459,260.946547218954,42.2707107948008,358.085788940302,256.240739439929,125.462957870451
0065_PRNT_R_2,344.805425264447,215.518943071612,42.4242886983298,340.523723879034,210.614978668581,126.11588764215
0065_PRNT_R_3,281.523781246074,239.927477510342,40.1752882892563,278.514677167576,236.67869267183,120.339955260515
0065_REAL_L_1,292.037287272763,223.4460450336,48.1354664225972,292.708236064832,221.520779863028,111.244144071424
0065_REAL_L_2,326.597590469476,242.302430302585,43.5608192161202,325.334325816868,240.795356969836,110.365749907965
0065_REAL_L_3,329.676593389295,252.519608648503,45.1613985208354,329.261510691216,249.721284170634,112.441133028271
0065_REAL_R_1,323.889639691662,238.709930026453,44.6139737415164,321.824780640836,238.859142419598,110.419633219398
0065_REAL_R_2,335.826077680381,251.295607701541,46.6453536415125,333.999602268537,250.395393943309,115.658130022704
0065_REAL_R_3,319.739276052321,239.649454389281,43.3611789215705,317.56104160747,235.321589840572,113.642607647258
0066_PRNT_R_2,319.649219600974,252.230187458761,23.6007829877894,323.553902285806,250.866528382232,101.041703359442
0066_PRNT_R_3,594.040219741427,318.689499945074,17.1961659887125,592.159299752288,317.578750505822,81.9609444199663
0066_REAL_R_1,330.131655376177,236.981876104631,34.9111164211305,327.200289603545,237.914414694516,112.085645331577
0066_REAL_R_2,331.166732978948,245.79544296397,39.0213921426673,327.048445889592,247.442754519148,117.768442058398
0066_REAL_R_3,317.86776874174,245.672953607055,36.8620979860423,315.044858876602,250.876939566405,120.712592906139
0067_PRNT_R_1,306.227122176272,291.367093671054,43.0112807155201,294.291534313571,282.552445186047,128.999312241963
0067_PRNT_R_2,314.474818242032,216.547112210897,41.3982212550346,302.575046935859,206.888223855853,124.929117866499
0067_REAL_R_1,324.965721765877,236.860595772964,43.6054418588617,317.969633794411,226.825976365118,128.742248230345
0067_REAL_R_2,323.070313437688,272.372630019252,39.2072473279715,315.232012667421,261.823297118763,131.941970737265
0067_REAL_R_3,300.180310465927,255.561591892442,35.4063334809491,293.62260297692,253.987067826186,127.556773028082
0070_PRNT_L_1,292.57097270798,218.163904638533,54.6472655220361,303.197900870999,220.74586646213,134.09288121787
0070_PRNT_L_2,310.742876125189,193.644621099006,56.9728757420041,322.52274119313,195.536051812299,137.168665629127
0070_PRNT_L_3,332.572043679129,243.882271327149,56.4965629284709,341.436402830762,248.821480506632,135.414466334093
0070_PRNT_R_1,337.500106630404,238.95336557749,53.1200160409108,333.941035108406,240.694115325722,124.450716679208
0070_PRNT_R_2,335.065052829752,235.083874703313,54.6452132180981,332.847340947499,236.926628747795,136.386445802365
0070_PRNT_R_3,343.184509059523,244.307450068507,58.4509961143955,339.74018127502,245.353297685015,136.495124286257
0070_REAL_L_1,339.795822256944,202.802502073903,51.0766710452317,341.72754491053,202.223245426757,133.476627880859
0070_REAL_L_2,354.860432568814,259.316459726866,59.4770819062308,359.792334396714,261.417595403557,135.988260198866
0070_REAL_L_3,307.949704193784,248.776186827307,52.4731198883657,311.096286126924,251.920828812059,126.535997115066
0070_REAL_R_1,300.404673371201,230.067174936243,52.7294903709009,296.343585842734,228.86447231075,135.001950466447
0070_REAL_R_2,299.334020350832,242.807839984577,53.6476242885245,295.328757636145,245.043311054161,137.888950953732
0070_REAL_R_3,333.066792392172,251.664493918741,51.1558066485402,330.555610607067,251.941571122039,130.40475628386
0071_PRNT_L_1,275.478948256694,241.238696860634,38.5451022094744,281.459982072191,249.108604964294,113.769195249407
0071_PRNT_L_2,219.483257037303,240.811805138457,42.0159593008219,226.090632361943,247.148727243555,117.518276622076
0071_PRNT_L_3,297.166222009557,242.74393037,43.1170155463191,304.718112139783,248.802514565484,120.928551717019
0071_PRNT_R_1,319.496825106038,285.638850147579,47.116726352544,316.284191850887,290.308510757151,131.120744992735
0071_PRNT_R_2,391.42704242254,239.399871163822,46.4805739441369,387.859381602773,242.289469592684,129.186790250917
0071_PRNT_R_3,459.871280177725,237.913187220557,49.2926713828711,455.542121027491,247.576132331016,130.635792727269
0071_REAL_L_1,303.717819785093,244.429795115971,45.5442457360476,308.158460105268,242.525721095113,118.834999400115
0071_REAL_L_2,339.050928590905,262.607120966134,39.5939767840079,344.181229965062,262.730220367945,116.85959695986
0071_REAL_L_3,271.85069927099,230.66742840435,44.3096921899581,276.225312708659,236.576925416871,117.084249893759
0071_REAL_R_1,313.323835169452,217.519181722188,43.8238830368927,310.708550572414,215.698400445807,115.091557521545
0071_REAL_R_2,314.292477786078,218.127654048158,42.3084883447818,312.31628354637,215.031992278096,116.09072559596
0071_REAL_R_3,340.750383500605,211.688215656329,44.5254929128061,336.911853605848,213.688666273907,116.717365125311
0073_PRNT_L_1,321.921614441111,247.326782807193,49.2843015994555,329.992284037249,250.326558991637,132.811316275001
0073_PRNT_L_2,346.074185475969,252.058354844078,50.7966096413741,355.84305102425,256.862240314307,135.514082342876
0073_PRNT_L_3,302.97512708275,285.229093277466,50.6009202156237,313.743565686668,289.272414333628,137.575320797758
0073_PRNT_R_1,374.892716609096,240.070455398241,38.1258434043105,362.353993449272,232.091657932965,124.146458247582
0073_PRNT_R_2,374.892716609096,240.070455398241,38.1258434043105,362.353993449272,232.091657932965,124.146458247582
0073_REAL_L_1,329.539639173682,230.245507527001,54.8303644663162,332.720125470795,231.70927834277,135.596160761094
0073_REAL_L_2,306.774274841648,267.325946811882,58.0827448754246,312.750564891597,271.309539396374,143.931778734775
0073_REAL_L_3,343.634065367334,231.88143022297,60.1281157040936,348.846865591105,236.745877465049,149.207074432813
0073_REAL_R_1,322.217454975048,231.110548633055,43.9382980429382,316.819946134761,230.438102078357,132.484722698279
0073_REAL_R_2,320.937330356018,234.814609238594,46.3861576260186,315.084823890573,236.569851852026,136.573759921363
0073_REAL_R_3,310.040744868743,236.531616532428,47.8470650492984,304.036788453161,239.587511748247,139.719237921932
0075_PRNT_L_1,349.3693350695,224.19732161997,51.1268992596935,349.64344267879,225.879302761751,126.492558654657
0075_PRNT_L_2,284.245692724798,237.458997846639,50.330586364334,286.458055268776,233.129428782387,127.201169535499
0075_PRNT_L_3,350.3345827638,233.459340636369,54.4260911002872,353.141856587568,227.356686979135,136.040713090718
0075_PRNT_R_1,326.175893829359,236.419003325102,37.2424682945994,324.905512173157,228.82090324344,139.614100199223
0075_PRNT_R_2,299.078988253673,247.750178048785,38.1919381550036,298.277546055942,247.711441412975,139.343189579888
0075_PRNT_R_3,342.587406793942,237.217590747593,38.0133799076779,343.375520502871,229.68320491722,139.308877715635
0075_PRNT_R_4,315.443241674787,247.939390274391,37.1035079764831,310.481127982133,254.173764626145,135.734066109755
0075_PRNT_R_5,327.206324047804,249.756345894352,38.0148489840585,321.10882991341,256.708149951305,135.595906755904
0075_PRNT_R_6,342.194381091855,231.822176636916,37.1898240550273,340.883142624211,239.893905613818,137.146585950061
0075_REAL_L_1,323.465037021394,239.930048139657,51.7175835239807,325.816683524087,230.368857963929,139.903012157722
0075_REAL_L_2,320.516458001543,268.630102370258,49.3711261192219,322.076103761141,262.005423550716,141.893063319395
0075_REAL_L_3,304.327373048049,289.562707704988,50.0330493179758,306.374556066303,289.134777452551,136.61543929295
0075_REAL_R_1,308.246654907119,256.811463027144,46.0964931690335,305.021480497423,252.906650660897,136.328116813632
0075_REAL_R_2,308.601052261704,239.548794725867,46.7585474135961,306.366092993884,238.034602871033,137.987564614051
0075_REAL_R_3,306.467376642932,244.824246110495,47.9427998665327,305.199037880771,240.20586366585,138.256260784351
0079_PRNT_L_1,321.446619576723,241.770904195838,45.4692958457874,331.834224492753,243.499384617276,140.432549133712
0079_PRNT_L_2,359.866590939624,242.81185322237,45.6795628741987,369.429517031045,245.774617059967,139.651731322094
0079_PRNT_R_1,359.051518874775,255.443696851381,49.8962992266712,350.289788314441,261.342054387631,137.877729702897
0079_PRNT_R_2,294.925734786739,279.953910944215,48.5795844175161,292.720076320681,286.735829608332,136.910370884045
0079_PRNT_R_3,301.018753250348,206.982209390483,51.2654836169308,295.906617241929,211.935736710765,140.294178550963
0079_REAL_L_1,322.890626864354,216.682156532797,59.4501622325024,331.13838508136,225.537548283359,141.833261177821
0079_REAL_L_2,330.010913298583,284.654862814392,43.8559840510477,337.030008256073,286.269768109802,130.424681972276
0079_REAL_L_3,345.82066679167,274.594351834748,41.6549791743908,354.343944435965,280.574242752198,125.451039754628
0079_REAL_R_1,331.736225085992,259.324568901634,51.0531840361658,329.306488011791,267.873211315654,140.349537475047
